time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.098778,-0.5527,-1.4569,-0.5216,1.643
3.102283,-0.0639,-1.3031,-4.147,4.347
3.110475,0.7744,-1.6089,-5.8509,6.117
3.115817,1.5364,-1.1737,-8.1068,8.334
3.119544,8.2607,1.4734,16.7974,18.777
3.123772,5.9427,2.8329,10.825,12.67
3.127639,2.1773,-0.7862,-9.1797,9.467
3.13605,-0.1894,-0.2934,6.1432,6.153
3.140608,-2.5875,0.3876,-4.9552,5.604
3.144216,-3.312,-0.3731,-5.762,6.657
3.149065,-4.4373,-0.3688,-3.9719,5.967
3.152977,-5.447,0.0334,-4.0294,6.775
3.157406,-2.8784,-1.8418,1.7294,3.83
3.165652,1.0671,0.1038,-0.2067,1.092
3.169822,-0.2133,0.1512,-7.381,7.386
3.173931,1.233,0.4196,3.3247,3.571
3.178035,1.823,-3.3565,10.8466,11.5
3.182578,1.8263,0.5694,10.7502,10.919
3.191881,0.5357,3.4193,4.9714,6.057
3.195043,-1.026,2.3928,-1.5677,3.039
3.199486,-0.0629,-0.1348,-4.1515,4.154
3.203711,-0.7349,-0.7217,-9.6201,9.675
3.20777,-1.3077,-0.15,-8.707,8.806
3.216529,0.1598,-1.5522,0.4233,1.617
3.220337,3.4227,0.8745,0.1868,3.538
3.225184,1.9441,1.8165,-0.7165,2.756
3.228604,-0.2524,0.4877,-3.2211,3.268
3.233706,-1.8152,0.0438,-10.3594,10.517
3.23734,-1.0715,-3.1063,-4.0533,5.218
3.245916,1.7071,-2.561,7.9231,8.5
3.250983,5.5072,5.6117,29.5719,30.599
3.2543,0.4888,0.0986,-9.1061,9.12
3.259947,-0.3403,-1.6084,-8.0529,8.219
3.262401,-2.2357,-0.5254,-1.9368,3.004
3.271184,-3.4623,-0.2773,-8.8719,9.528
3.276654,-3.9614,-0.5487,-8.2048,9.128
3.279615,1.1587,-2.6415,6.4457,7.062
3.283537,4.1873,0.8383,-1.181,4.431
3.28802,4.7462,1.9979,-8.1912,9.675
3.296345,5.0802,3.2979,-3.9501,7.231
3.300397,3.5226,2.8496,4.6367,6.483
3.304393,0.9571,-1.768,-10.8346,11.02
3.309925,-1.6483,-3.1356,2.3413,4.246
3.313255,-3.3496,-2.6817,3.3179,5.424
3.317592,-4.9378,2.9045,10.0275,11.548
3.325864,-4.2357,-0.3712,23.9827,24.357
3.330029,1.2355,-1.2713,9.9871,10.143
3.334249,0.386,2.2373,-0.1054,2.273
3.338187,-1.1397,2.337,-4.6324,5.312
