time,gFx,gFy,gFz,TgF
6.614987,0.6783,0.0757,1.2203,1.398
6.617384,0.4761,0.1904,0.7276,0.890
6.619508,0.3921,0.2871,0.7735,0.914
6.621492,0.2862,0.2725,0.8097,0.901
6.623609,0.2417,0.2456,0.8468,0.914
6.625766,0.2588,0.2119,1.0284,1.081
6.627956,0.2002,0.1773,0.9225,0.960
6.629860,0.0986,0.1504,0.5875,0.614
6.632352,0.1607,-0.0566,0.5552,0.581
6.634335,0.6871,-0.2017,1.3327,1.513
6.636408,1.2135,-0.0615,2.2795,2.583
6.638354,0.9713,-0.1211,1.1188,1.487
6.640465,0.9591,-0.2583,0.6109,1.166
6.642638,1.0157,-0.1675,0.7320,1.263
6.644796,1.3937,-0.1094,1.6139,2.135
6.646584,1.5744,-0.0889,1.8894,2.461
6.648945,1.2736,-0.0571,0.7877,1.499
6.650925,1.0387,-0.0078,0.0713,1.041
6.653226,0.9249,0.1079,0.1704,0.947
6.655428,0.8346,0.1709,0.5591,1.019
6.659769,0.7823,0.0591,0.7169,1.063
6.660263,0.6461,-0.0772,0.3091,0.720
6.661676,0.5298,-0.1123,-0.0347,0.543
6.663676,0.4693,-0.0498,-0.0117,0.472
6.666053,0.3794,-0.0806,0.0796,0.396
6.667970,0.3160,-0.0278,0.3150,0.447
6.670276,0.2530,0.0230,0.6446,0.693
6.671941,0.0899,0.0523,0.5880,0.597
6.674226,-0.0796,0.0913,0.3360,0.357
6.676214,-0.1245,0.1084,0.3374,0.376
6.678318,0.1875,-0.1553,1.5583,1.577
6.680370,0.4180,-0.3799,2.3044,2.373
6.685938,0.3135,-0.6334,1.6852,1.827
6.687179,0.1270,-0.6592,0.8150,1.056
6.687264,0.0322,-0.3482,0.3662,0.506
6.688916,0.0029,-0.1260,0.1568,0.201
6.692991,0.0093,0.0645,0.1304,0.146
6.693306,0.0205,0.1958,0.2735,0.337
6.695159,0.1206,0.3369,0.6265,0.722
6.696950,0.6246,0.5401,1.7966,1.977
6.699362,1.4577,0.4439,3.2542,3.593
6.701569,1.3346,0.3389,2.5252,2.876
6.704339,0.6490,0.3609,1.2282,1.435
6.705709,0.3648,0.4268,0.3902,0.684
6.707927,0.2945,0.4874,0.2559,0.624
6.710088,0.2749,0.5074,0.2324,0.622
6.711990,0.2857,0.4756,0.2666,0.616
6.714127,0.4795,0.0899,0.9645,1.081
6.716223,1.0240,-0.3155,3.5121,3.672
6.718330,1.2833,-0.3120,3.2894,3.545
6.721609,1.1808,-0.2393,1.9563,2.297
6.722427,0.8639,-0.3833,0.6392,1.141
6.724779,0.7667,-0.2920,0.6568,1.051
6.726523,0.9874,-0.1231,1.2228,1.576
6.728723,1.1774,0.2881,1.8947,2.249
6.730645,0.9186,0.3687,1.1881,1.546
6.733278,0.6431,0.0776,0.1792,0.672
6.735211,0.5430,-0.0376,-0.2442,0.597
6.737312,0.4605,0.0000,-0.2793,0.539
6.739396,0.3814,0.0625,-0.1065,0.401
6.741736,0.3282,0.1084,0.3496,0.492
6.743717,0.3843,0.2403,1.0602,1.153
6.745811,0.2769,0.2534,0.8219,0.904
6.747840,0.1826,0.2500,0.2681,0.410
6.751140,0.1900,0.2696,0.2520,0.415
6.752566,0.2271,0.2368,0.3326,0.467
6.755287,0.2232,0.0767,0.2515,0.345
6.756802,0.2329,-0.0952,0.3247,0.411
6.758953,0.2979,-0.2031,0.4644,0.588
6.760892,0.4410,-0.1450,0.8140,0.937
6.762757,0.4834,-0.1568,1.0631,1.178
6.765012,0.4439,-0.1807,0.6617,0.817
6.767169,0.4732,-0.1646,0.5152,0.719
6.768693,0.5196,-0.2022,0.5186,0.761
6.770909,0.4258,-0.1778,0.3731,0.593
6.773697,0.3052,-0.0493,0.2696,0.410
6.775700,0.3086,0.1709,0.6705,0.758
6.777310,0.4161,0.3770,1.1544,1.284
6.779960,0.8844,0.6299,1.9328,2.217
6.785379,1.2340,1.0074,3.9555,4.264
6.785994,0.5152,1.1007,3.2743,3.493
6.786207,0.1690,0.9669,1.7223,1.982
6.788168,0.1402,0.8473,0.9557,1.285
6.798378,0.1958,0.5025,0.3101,0.622
6.798936,0.2364,0.1909,0.7574,0.816
6.799132,0.2901,0.0249,0.8409,0.890
6.799316,0.3457,-0.3643,1.6515,1.726
6.799775,0.4361,-0.4493,1.3683,1.505
6.800898,0.4209,-0.3203,0.9747,1.109
6.802856,0.3057,-0.3111,0.0674,0.441
6.805137,0.2368,-0.2051,-0.5352,0.620
6.807644,0.2525,-0.2022,0.0317,0.325
6.808805,0.2959,-0.1431,0.9190,0.976
6.811697,0.2539,-0.0523,1.0973,1.127
6.814532,0.0952,-0.1958,0.3413,0.405
6.815952,0.0361,-0.1167,-0.0801,0.146
6.817421,0.0488,-0.1069,-0.3145,0.336
6.819785,0.2417,-0.1821,-0.0430,0.306
6.821821,0.5611,-0.1953,0.7755,0.977
6.824389,0.5611,-0.0786,0.4439,0.720
6.826028,0.4844,-0.0630,0.2852,0.566
6.828149,0.3872,-0.0410,-0.1040,0.403
6.830150,0.5391,0.0322,0.1250,0.554
6.832592,0.7384,0.0083,0.6827,1.006
6.834501,1.1486,0.1402,1.3312,1.764
6.836512,1.9519,0.3247,2.9349,3.540
6.839023,1.4811,0.2857,1.9030,2.428
6.841449,1.1661,0.2056,0.5528,1.307
6.843447,1.0392,0.0190,0.6119,1.206
6.844977,0.9073,-0.0249,-0.2964,0.955
6.846746,0.9000,-0.2041,0.1392,0.933
6.849449,0.8541,-0.2534,-0.0435,0.892
6.851219,0.8521,-0.2691,0.4082,0.982
6.853116,0.9195,-0.2119,1.4293,1.713
6.855289,0.8346,-0.0308,1.3947,1.626
6.859324,0.6490,-0.0542,0.6456,0.917
6.859849,0.4605,-0.1587,0.0630,0.491
6.861915,0.3033,-0.2329,0.1304,0.404
6.863965,0.1773,-0.0366,0.2027,0.272
6.865905,0.0400,0.1040,0.3443,0.362
6.868397,0.0913,0.3902,1.6125,1.662
6.870219,0.3882,0.6749,3.5004,3.586
6.872283,0.5796,0.6890,5.1363,5.215
6.874875,0.2310,0.5196,3.2538,3.303
6.877807,-0.0693,0.1675,1.3307,1.343
6.878487,-0.0313,-0.1963,0.8809,0.903
6.880608,0.0488,-0.3262,0.8687,0.929
6.883270,0.1323,-0.3047,0.7227,0.795
6.885056,0.6207,-0.0205,1.4962,1.620
6.886821,0.8038,0.2022,1.8908,2.064
6.888845,0.3863,0.2256,0.8770,0.985
6.891471,0.1187,0.2510,0.2202,0.354
6.893539,0.0576,0.1738,-0.1074,0.212
6.895515,0.1602,0.0083,-0.0899,0.184
6.897537,0.4161,-0.0493,0.3057,0.519
6.899804,0.6846,0.0542,0.6500,0.946
6.901907,0.7677,0.1113,0.7930,1.109
6.903944,0.7169,0.0371,0.6422,0.963
6.906110,0.6934,-0.0098,0.2862,0.750
6.908233,0.5919,-0.0098,-0.1309,0.606
6.911088,0.5176,-0.0171,-0.3799,0.642
6.912302,0.7139,0.0083,-0.1309,0.726
6.914442,1.0553,-0.1084,1.0641,1.503
6.916698,1.0504,-0.1240,1.1666,1.575
6.919239,0.9117,-0.2134,0.7193,1.181
6.920784,0.6622,-0.1909,-0.1621,0.708
6.922979,0.5567,-0.0200,-0.4136,0.694
6.925744,0.5108,-0.1055,-0.6089,0.802
6.927240,0.5074,-0.1001,-0.4830,0.708
6.929128,0.5723,-0.2490,0.7086,0.944
6.931114,0.5577,-0.1367,0.7559,0.949
6.933160,0.5831,-0.0244,0.9474,1.113
6.935469,0.8077,0.3262,1.4318,1.676
6.937425,0.7608,0.3277,1.5920,1.795
6.940067,0.8321,0.1045,1.2858,1.535
6.942125,0.8570,0.2652,2.1076,2.291
6.944541,0.6861,0.3628,2.0744,2.215
6.946185,0.7398,0.4375,2.2156,2.376
6.948338,0.6549,0.3912,1.5563,1.733
6.950367,0.4634,0.2241,0.7091,0.876
6.952520,0.3648,-0.0986,0.2471,0.452
6.954436,0.4410,-0.4537,0.7999,1.020
6.956620,0.6192,-0.6466,1.5285,1.771
6.958932,0.6470,-0.5567,1.5812,1.797
6.961377,0.6046,-0.4078,0.8824,1.145
6.963331,0.5992,-0.4214,0.5308,0.905
6.965043,0.6436,-0.3326,0.6236,0.956
6.967346,0.8795,-0.1387,1.4928,1.738
6.969689,0.8678,-0.0322,1.5646,1.789
6.971739,0.6480,0.0093,0.9815,1.176
6.973999,0.4331,-0.0122,0.1973,0.476
6.975965,0.3453,0.0327,-0.1675,0.385
6.978100,0.5298,0.1802,0.1690,0.585
6.980003,0.9845,0.3775,1.1456,1.557
6.986084,0.9308,0.4195,1.1764,1.558
6.986494,0.5552,0.3501,0.4507,0.796
6.986773,0.3540,0.3379,-0.0024,0.489
6.988412,0.3145,0.3960,-0.2232,0.553
6.991197,0.4419,0.4751,0.1265,0.661
6.999219,1.0201,0.2945,1.2174,1.615
6.999665,1.6667,0.2105,2.5613,3.063
6.999865,1.4103,0.1861,1.4201,2.010
6.999972,1.1129,0.1826,0.4629,1.219
7.000936,1.0387,0.0742,-0.1538,1.053
7.002975,1.0069,0.0166,-0.1587,1.020
7.005018,0.9479,0.0430,0.0903,0.953
7.007345,0.8541,-0.3057,0.2940,0.954
7.009061,0.6949,0.1177,0.0635,0.708
7.011191,0.5196,0.2935,0.5201,0.792
7.013424,0.4087,0.3516,-0.0288,0.540
7.015477,0.3340,0.2657,0.1084,0.440
7.019229,0.4478,0.1353,0.4200,0.629
7.020005,0.6378,-0.1011,2.3249,2.413
7.022872,0.5040,-0.1021,1.9084,1.976
7.024664,0.3076,-0.2954,1.0270,1.112
7.026142,0.1729,-0.1885,0.3946,0.470
7.028261,0.1265,-0.2007,0.3780,0.446
7.030348,0.1973,-0.3301,0.9254,1.002
7.033279,0.3013,-0.1675,1.6828,1.718
7.034712,0.2925,0.1494,1.5695,1.603
7.036943,0.1255,0.1504,0.8844,0.906
7.038769,0.0435,0.2036,0.4273,0.475
7.041438,0.0806,0.0962,0.2583,0.287
7.043332,0.4268,0.1748,0.6529,0.799
7.045407,0.8976,0.2388,1.9245,2.137
7.047400,0.8004,0.2559,1.5939,1.802
7.050068,0.4561,0.2080,0.7906,0.936
7.052517,0.3199,0.2871,0.5088,0.666
7.053852,0.5372,0.3013,1.2374,1.382
7.055720,0.7799,0.2505,1.8649,2.037
7.058485,0.7833,0.0054,1.5246,1.714
7.060075,0.8966,-0.2652,1.0983,1.442
7.062086,1.0099,-0.3731,1.2184,1.626
7.064149,1.0441,0.0376,1.0660,1.493
7.066616,1.0670,0.2393,1.3532,1.740
7.068414,1.0514,0.2647,1.1056,1.548
7.070548,0.8849,0.2759,0.5020,1.054
7.072529,0.7579,0.2173,0.1631,0.805
7.075014,0.7091,0.1221,0.3438,0.797
7.077878,0.6114,0.2080,0.2349,0.687
7.078725,0.5406,0.1758,0.0073,0.568
7.081056,0.5445,0.0527,0.2368,0.596
7.083435,0.5323,-0.0278,0.5181,0.743
7.085381,0.4375,-0.0132,0.1592,0.466
7.087431,0.3316,0.0459,0.0288,0.336
7.089112,0.3409,0.1338,0.2705,0.455
7.091884,0.3863,0.0737,0.8390,0.927
7.093302,0.3848,-0.0313,1.0812,1.148
7.095515,0.3155,-0.0635,0.9395,0.993
7.097651,0.2793,0.0181,0.9039,0.946
7.102034,0.3316,0.0972,0.9967,1.055
7.102477,0.4283,0.0772,1.0758,1.160
7.104340,0.5723,-0.0278,0.9664,1.124
7.106523,0.7437,0.1426,0.8746,1.157
7.112074,1.0890,0.3365,1.3131,1.739
7.112374,1.1437,0.4034,1.5461,1.965
7.112783,0.7721,0.4175,0.6524,1.094
7.114959,0.5884,0.3086,0.1118,0.674
7.117097,0.6031,0.0230,-0.1646,0.626
7.119313,0.6422,-0.0786,-0.2686,0.700
7.121230,0.6812,-0.1480,-0.0303,0.698
7.123070,0.6861,-0.1597,0.5118,0.871
7.125969,0.6451,-0.2246,0.8072,1.057
7.127237,0.5508,-0.1724,0.6495,0.869
7.129238,0.5245,-0.1226,0.7091,0.890
7.131627,0.6031,0.0444,1.2609,1.398
7.133644,0.4742,-0.0899,1.4831,1.560
7.135796,0.3360,-0.2183,0.9571,1.038
7.137929,0.3511,-0.2945,1.0558,1.151
7.140072,0.6939,-0.1294,1.7692,1.905
7.142220,0.9728,0.1157,2.1130,2.329
7.144424,0.7857,0.2022,1.4909,1.697
7.146413,0.7623,0.3369,1.4210,1.647
7.149912,0.7432,0.2681,1.6550,1.834
7.151759,0.5684,0.2251,1.2164,1.361
7.153311,0.5084,0.2544,1.0133,1.162
7.155181,0.4903,0.3579,1.2023,1.347
7.156872,0.2989,0.3081,1.1324,1.211
7.159117,0.2359,0.0816,1.0782,1.107
7.161274,0.2031,-0.0845,0.7325,0.765
7.163308,0.1690,-0.1099,0.4136,0.460
7.165203,0.1509,-0.0967,0.2803,0.333
7.167205,0.1318,-0.0254,0.2867,0.317
7.169407,0.3145,0.1909,0.4498,0.581
7.171422,0.4571,0.3003,1.1803,1.301
7.173467,0.2285,0.1968,0.4068,0.506
7.175652,0.0664,0.1704,-0.1729,0.252
7.177656,0.0933,0.0864,-0.3345,0.358
7.180100,0.3970,-0.0645,0.1514,0.430
7.182177,0.8307,-0.1211,1.3883,1.622
7.186477,0.8385,-0.0874,1.1295,1.409
7.187071,0.7633,-0.4566,0.7081,1.137
7.189116,0.6456,-0.2906,-0.1431,0.722
7.192041,0.5919,-0.2320,0.3179,0.711
7.198511,0.5132,-0.0796,-0.0850,0.526
7.199000,0.4463,0.0674,0.0303,0.452
7.199227,0.6119,0.3130,1.1549,1.344
7.200953,0.6285,0.3482,1.6862,1.833
7.201229,0.3882,0.2456,0.8868,0.999
7.203678,0.3135,0.2574,0.2471,0.475
7.205270,0.4473,0.3028,0.9454,1.089
7.207159,0.5059,0.3067,1.3190,1.446
7.209942,0.3912,0.1382,1.2262,1.294
7.211739,0.5010,0.1470,1.2150,1.322
7.213834,0.5298,-0.1016,1.4088,1.509
7.215800,0.5689,-0.0713,1.1310,1.268
7.218270,0.8634,0.3013,1.5568,1.805
7.220071,0.9625,0.4649,2.1301,2.383
7.222210,0.8409,0.4126,2.0031,2.211
7.224723,0.7833,0.4473,1.6183,1.853
7.226999,0.6744,0.4439,1.4591,1.668
7.228303,0.5318,0.4200,1.3161,1.480
7.230586,0.3843,0.3604,1.1842,1.296
7.233502,0.3013,0.2681,0.9425,1.025
7.235432,0.2637,0.2134,0.7520,0.825
7.236984,0.2344,0.1421,0.6978,0.750
7.239306,0.2652,0.1973,0.5543,0.645
7.241775,0.4883,0.2393,0.8433,1.003
7.244222,0.3814,0.0601,0.4615,0.602
7.245591,0.3174,0.0083,-0.2447,0.401
7.247387,0.4043,-0.0894,0.0186,0.415
7.249334,0.3877,-0.2071,0.1148,0.454
7.252114,0.3052,-0.1514,-0.1924,0.391
7.253569,0.2720,-0.0723,-0.1543,0.321
7.255703,0.5157,0.0020,0.3526,0.625
7.257798,0.6109,-0.2022,0.9732,1.167
7.261769,0.7183,-0.2827,0.7887,1.104
7.262232,0.8038,-0.3091,0.8619,1.218
7.264456,1.0021,-0.0552,1.0001,1.417
7.266927,1.5343,0.2373,1.7214,2.318
7.269223,1.3356,0.1729,1.2809,1.859
7.271078,0.7740,0.0366,0.3140,0.836
7.272876,0.5792,-0.0200,-0.0259,0.580
7.275402,0.5176,-0.2657,-0.0054,0.582
7.277304,0.4517,-0.3365,0.0845,0.570
7.279715,0.4014,-0.4009,0.2344,0.614
7.281396,0.6055,-0.2652,1.2672,1.429
7.283984,1.1285,0.2163,3.5414,3.723
7.286299,0.9308,0.0249,2.7093,2.865
7.291480,0.5816,-0.1226,1.0021,1.165
7.291612,0.5748,-0.0332,0.5020,0.764
7.291683,0.7833,-0.0444,0.7721,1.101
7.293997,0.8585,-0.1802,1.1901,1.478
7.298546,0.8297,-0.0474,1.2452,1.497
7.298673,0.5938,0.0122,0.7574,0.963
7.301010,0.4751,0.0767,0.4043,0.629
7.302098,0.4664,0.1660,0.2564,0.557
7.304562,0.4102,0.2100,0.4917,0.674
7.306509,0.2759,0.1948,0.2862,0.443
7.308453,0.2310,0.1738,0.5084,0.585
7.310557,0.2954,0.2105,0.7388,0.823
7.312553,0.3316,0.1690,1.1256,1.186
7.314654,0.1973,-0.0166,0.5386,0.574
7.317094,0.1553,-0.1572,0.1597,0.273
7.319267,0.1406,-0.2251,0.1426,0.301
7.321403,0.2241,-0.3277,0.4253,0.582
7.323537,0.4522,-0.3995,1.5915,1.702
7.325622,0.4317,-0.3677,1.3073,1.425
7.327546,0.4214,-0.3653,0.7242,0.914
7.329458,0.5406,-0.4014,0.7227,0.988
7.331790,0.7384,-0.3921,0.9386,1.257
7.333834,0.6900,-0.1904,0.9508,1.190
7.335884,0.6319,-0.0591,1.0690,1.243
7.337848,0.6695,0.0640,1.1193,1.306
7.340413,0.7794,0.1553,1.3351,1.554
7.342470,0.6573,0.1709,1.1505,1.336
7.344657,0.5245,0.2691,0.9273,1.099
7.346607,0.9889,0.3750,1.5832,1.904
7.348849,1.8874,0.3584,3.1908,3.724
7.351068,1.4801,0.2759,2.0393,2.535
7.352966,0.8824,0.2007,0.6446,1.111
7.355028,0.6602,0.1568,-0.1343,0.692
7.357091,0.6265,0.0083,-0.2339,0.669
7.359406,0.5655,-0.0327,-0.3145,0.648
7.361962,0.4678,-0.0151,-0.3985,0.615
7.363520,0.3614,0.0518,-0.3296,0.492
7.365708,0.4097,0.0322,0.4654,0.621
7.367418,0.4361,0.0903,1.5309,1.594
7.369745,0.3213,0.1489,0.8404,0.912
7.372037,0.2193,0.1836,0.4317,0.518
7.373991,0.1553,0.1865,0.1074,0.265
7.376158,0.2124,0.2197,0.5611,0.639
7.378424,0.1196,-0.0127,1.0944,1.101
7.380378,0.0825,-0.0708,0.7457,0.754
7.382603,0.3194,-0.0884,1.4660,1.503
7.384894,0.5855,0.0249,1.9895,2.074
7.387904,0.5328,0.0068,1.4308,1.527
7.388669,0.4644,-0.0107,0.8873,1.002
7.391005,0.5572,0.0674,1.3454,1.458
7.394439,0.6314,-0.0752,1.6164,1.737
7.395671,0.6089,-0.1079,1.2169,1.365
7.397079,0.5665,0.1426,0.6778,0.895
7.399144,0.6212,0.3052,0.8316,1.082
7.407325,0.6983,0.3662,1.0294,1.297
7.407792,0.5938,0.3282,0.8116,1.058
7.407961,0.5088,0.1953,0.3902,0.670
7.408075,0.5503,0.1572,0.5118,0.768
7.410121,0.6236,0.3052,0.4981,0.854
7.411804,0.5147,0.2993,0.6353,0.871
7.413938,0.3291,0.2095,0.1333,0.412
7.415886,0.2930,0.2061,0.2256,0.423
7.418276,0.3116,0.0972,0.4737,0.575
7.420433,0.2530,0.0601,0.2486,0.360
7.423465,0.2251,0.0415,0.2012,0.305
7.424597,0.3037,0.0010,0.5103,0.594
7.426595,0.4537,-0.0689,0.9967,1.097
7.428911,0.4439,-0.0908,0.8521,0.965
7.430878,0.2969,-0.0786,0.3482,0.464
7.433031,0.1939,-0.0527,-0.0732,0.214
7.435598,0.2237,-0.0801,-0.1011,0.258
7.437440,0.6480,-0.2217,0.7887,1.045
7.440312,1.1783,-0.2823,2.0974,2.422
7.441246,1.2985,-0.1528,2.4568,2.783
7.443876,1.0860,0.0347,1.6286,1.958
7.445951,1.0538,0.2134,1.2985,1.686
7.447508,0.7222,0.2046,0.2422,0.789
7.449547,0.5801,0.0024,-0.0674,0.584
7.451925,0.5425,-0.2110,-0.0747,0.587
7.454436,0.6495,-0.1865,0.4795,0.829
7.456216,1.0826,-0.0610,1.8239,2.122
7.459399,1.1935,-0.1128,2.8470,3.089
7.460639,1.0196,-0.2891,2.0647,2.321
7.462692,0.9400,-0.1265,1.3092,1.617
7.464577,0.7149,-0.0728,0.8805,1.136
7.467830,0.5513,-0.1294,0.8477,1.019
7.469071,0.5792,-0.0615,1.1569,1.295
7.471136,0.5748,-0.0039,1.3751,1.490
7.473000,0.5010,0.0444,1.1476,1.253
7.476308,0.4385,0.2090,0.8033,0.939
7.477384,0.4117,0.2603,0.5621,0.744
7.479462,0.3223,0.1778,0.3013,0.476
7.481764,0.3042,0.0889,0.1538,0.352
7.484207,0.2954,0.0132,0.2588,0.393
7.485787,0.2158,-0.0088,-0.0142,0.216
7.487678,0.1470,0.0659,-0.2339,0.284
7.489670,0.2066,0.0674,0.1978,0.294
7.495246,0.6153,0.1856,0.9791,1.171
7.495681,0.7554,0.2730,1.4914,1.694
7.496066,0.4483,0.1699,0.7847,0.920
7.499691,0.2686,0.1729,0.1768,0.365
7.500990,0.3955,0.1602,0.5987,0.735
7.504728,0.6275,-0.0454,1.5998,1.719
7.504978,0.5635,-0.3120,1.4469,1.584
7.506700,0.4273,-0.3579,0.5704,0.798
7.509222,0.3653,-0.3575,0.5162,0.726
7.511087,0.3848,-0.1768,0.9586,1.048
7.513550,0.4029,0.1123,1.6100,1.663
7.515135,0.2852,0.3472,1.1456,1.231
7.517659,0.1138,0.4351,0.7833,0.903
7.519493,0.0947,0.5235,0.8360,0.991
7.521560,0.1553,0.5762,1.2179,1.356
7.523850,0.1846,0.5572,1.2677,1.397
7.525970,0.1011,0.5123,1.0221,1.148
7.527793,-0.0269,0.3794,0.5513,0.670
7.529830,-0.1055,0.2808,0.3223,0.440
7.531718,-0.1104,0.0698,0.3311,0.356
7.534620,-0.0630,-0.2398,0.7691,0.808
7.536296,0.0493,-0.3399,0.9566,1.016
7.538472,0.1499,-0.4571,1.2155,1.307
7.540415,0.1685,-0.3868,0.7628,0.872
7.542942,0.3711,-0.2710,0.5352,0.705
7.545919,1.0123,-0.0801,1.7873,2.056
7.547178,1.0431,0.0391,1.7375,2.027
7.548941,0.6968,0.0454,0.3145,0.766
7.551444,0.6959,0.0156,0.1655,0.715
7.553135,0.6324,0.0347,-0.1372,0.648
7.555189,0.5880,-0.0425,-0.1192,0.601
7.557273,0.5054,-0.1480,0.0405,0.528
7.559995,0.5323,-0.1084,0.3487,0.645
7.561786,0.8111,0.1245,1.0343,1.320
7.563925,1.0328,0.1900,1.4557,1.795
7.565882,0.8551,-0.0391,1.0680,1.369
7.568288,0.6339,-0.1304,0.5860,0.873
7.569940,0.7462,0.0684,0.7750,1.078
7.571973,1.0826,0.1680,1.6227,1.958
7.574193,1.0987,0.1553,1.8635,2.169
7.577141,0.7442,-0.1631,1.8317,1.984
7.578901,0.5176,-0.2344,1.5207,1.623
7.580740,0.4170,-0.1245,1.4044,1.470
7.582847,0.3433,0.0435,1.2350,1.283
7.586637,0.2725,0.1382,1.2653,1.302
7.587102,0.1919,0.1250,1.1925,1.214
7.589093,0.1519,0.0693,1.1417,1.154
7.591503,0.1392,-0.0908,1.0646,1.077
7.594203,0.1128,-0.1509,0.9518,0.970
7.598894,0.0649,-0.0689,0.8199,0.825
7.599224,0.0044,0.0474,0.6089,0.611
7.599555,-0.0430,0.0952,0.4317,0.444
7.601640,-0.0859,0.0889,0.3062,0.330
7.603696,-0.1152,0.0972,0.1890,0.242
7.605800,-0.1045,0.0327,0.2207,0.246
7.607597,-0.0747,-0.0547,0.7095,0.716
7.609687,-0.1025,-0.0864,0.7003,0.713
7.612643,-0.1065,-0.1934,0.2652,0.345
7.614645,0.0039,-0.3770,0.2129,0.433
7.616423,0.1939,-0.8853,0.3731,0.980
7.618497,0.3609,-0.9498,0.8263,1.310
7.620642,0.5919,-0.8433,1.7429,2.025
7.622853,0.9664,-0.5767,2.3308,2.588
7.624798,1.8928,-0.0049,3.5604,4.032
7.627904,1.9382,0.1944,3.7987,4.269
7.629365,0.9762,0.1948,1.5002,1.800
7.631230,0.7008,0.1279,0.4678,0.852
7.633207,0.7130,-0.0728,-0.0874,0.722
7.635565,0.7437,-0.2554,-0.4068,0.885
7.637765,0.7491,-0.3330,-0.4844,0.952
7.639956,0.7984,-0.3985,0.1895,0.912
7.641703,0.8004,-0.3428,1.2633,1.534
7.643955,0.6900,-0.2984,1.1681,1.389
7.646091,0.5254,-0.2974,0.4800,0.771
7.647742,0.3609,-0.2852,-0.0010,0.460
7.649730,0.2276,-0.3106,0.0132,0.385
7.651972,0.1109,-0.2676,0.2129,0.359
7.654271,0.0689,-0.1895,0.7779,0.804
7.656295,0.0674,-0.1382,1.3571,1.366
7.658571,0.0723,-0.1001,1.9968,2.001
7.660995,-0.0474,-0.1328,1.7629,1.769
7.663010,-0.1421,-0.1738,1.3937,1.412
7.665054,-0.1143,-0.1690,1.3825,1.397
7.667224,-0.0464,-0.1235,1.4806,1.486
7.669422,0.0049,-0.1318,1.4250,1.431
7.671867,0.0811,-0.1187,1.1837,1.192
7.673282,0.1641,-0.0962,0.9293,0.949
7.675421,0.1787,-0.0523,0.6539,0.680
7.678410,0.1812,0.0488,0.4517,0.489
7.679812,0.5606,0.0054,0.8917,1.053
7.681831,1.4347,-0.1655,2.6853,3.049
7.683876,1.5666,-0.1563,2.1833,2.692
7.687234,1.4044,-0.1221,1.3781,1.971
7.688166,1.2926,-0.1250,0.4283,1.367
7.691605,1.2931,-0.1543,-0.1323,1.309
7.692155,1.2877,-0.1817,-0.3926,1.358
7.696688,1.0929,-0.3155,-0.4541,1.225
7.696955,1.0284,-0.0303,-0.5616,1.172
7.698545,0.9215,0.1123,-0.2647,0.965
7.700818,0.8463,0.1138,-0.7335,1.126
7.702951,0.8087,0.0400,-0.4844,0.944
7.704584,1.0104,0.0972,0.7857,1.284
7.706716,0.9654,0.0527,1.7575,2.006
7.709447,0.7891,-0.0269,0.5357,0.954
7.711184,0.7159,-0.0298,0.2671,0.765
7.713991,0.6251,-0.0781,-0.0200,0.630
7.715979,0.5303,-0.3882,0.5333,0.846
7.718495,0.4458,-0.3028,0.3218,0.628
7.719881,0.5562,-0.3882,1.9528,2.067
7.721810,0.6978,-0.2574,2.4915,2.600
7.723885,0.5880,0.2080,2.2522,2.337
7.726615,0.3296,0.4454,1.3991,1.505
7.728339,0.3619,0.5064,1.3800,1.514
7.730580,0.8932,0.6568,2.5896,2.817
7.732120,0.9772,0.6539,3.1282,3.342
7.735404,0.5919,0.3970,1.5607,1.716
7.736732,0.3438,0.3399,0.3545,0.599
7.738830,0.3496,0.3047,0.1533,0.488
7.741000,0.4634,0.2886,0.3799,0.665
7.743601,0.6148,0.3389,1.0675,1.278
7.745200,0.5640,0.3877,1.0416,1.246
7.747178,0.4400,0.4361,0.7955,1.008
7.749302,0.2862,0.3555,0.5948,0.750
7.751941,0.2222,0.1411,0.4151,0.492
7.753391,0.2315,0.0293,0.3794,0.445
7.755895,0.2315,-0.0449,0.5010,0.554
7.757818,0.1900,-0.0586,0.2241,0.300
7.759939,0.1367,-0.0649,0.1128,0.189
7.761993,0.1152,-0.0918,0.1929,0.243
7.763978,0.1880,-0.1172,0.3155,0.385
7.766153,0.2564,-0.2261,0.7169,0.794
7.768681,0.1963,-0.1704,0.1641,0.307
7.770172,0.1690,-0.1318,-0.1377,0.255
7.772426,0.1553,-0.1314,-0.2085,0.291
7.774477,0.1465,-0.1548,-0.1152,0.242
7.776922,0.1294,-0.1240,-0.2310,0.292
7.779325,0.1358,-0.1821,0.0879,0.244
7.781050,0.1631,-0.1445,0.2129,0.305
7.783159,0.2818,-0.0425,0.7374,0.791
7.785157,0.4605,-0.3340,1.1129,1.250
7.787864,0.5591,-0.3619,1.1466,1.326
7.789305,0.9679,-0.3955,2.3240,2.548
7.791358,1.3527,-0.3545,3.6000,3.862
7.795859,1.3917,-0.5601,3.5218,3.828
7.796372,1.4069,-0.5567,2.9940,3.355
7.797841,1.4586,-0.4737,2.8020,3.194
7.800927,1.2086,-0.2163,2.2029,2.522
7.806761,0.8863,0.0513,1.4166,1.672
7.807255,0.7437,0.1665,0.9786,1.240
7.807398,0.5450,0.0518,0.6505,0.850
7.807952,0.4600,-0.0366,0.5796,0.741
