time,gFx,gFy,gFz,TgF
2.401524,1.0069,-0.0127,0.5689,1.157
2.404001,1.0123,-0.0566,0.2798,1.052
2.405843,1.0397,-0.1221,0.1060,1.052
2.407712,1.1793,-0.2261,0.5679,1.328
2.409864,1.4621,-0.4263,1.5631,2.182
2.412209,1.2262,0.0850,0.7305,1.430
2.414101,1.4528,0.5518,2.5926,3.023
2.416133,1.6872,0.6719,3.5404,3.979
2.418339,1.2228,0.4322,1.6193,2.075
2.422698,0.9239,-0.0181,0.2652,0.961
2.423180,0.8307,-0.2539,0.1104,0.876
2.425015,0.7960,-0.4063,1.6217,1.852
2.426997,0.7598,-0.4639,2.4661,2.622
2.429330,0.6641,-0.3516,1.5885,1.757
2.431736,0.5728,-0.2593,0.6080,0.875
2.433570,0.4776,-0.2197,-0.0444,0.528
2.435283,0.3887,-0.1836,-0.1651,0.460
2.437503,0.2993,-0.1533,0.0230,0.337
2.439713,0.2022,-0.1328,0.2222,0.328
2.441496,0.0816,-0.1016,0.2867,0.315
2.444431,-0.0313,-0.0693,0.2530,0.264
2.446397,-0.1353,-0.0234,0.3599,0.385
2.448610,-0.2212,0.0293,0.5220,0.568
2.450235,-0.2139,0.0649,0.8526,0.881
2.452064,0.1006,-0.0254,1.8850,1.888
2.454937,0.4307,-0.0962,2.2742,2.317
2.464844,0.3203,-0.0400,1.4904,1.525
2.465231,0.0732,0.1128,0.6050,0.620
2.465433,-0.0034,0.1734,0.2022,0.266
2.465598,0.0195,0.1665,0.0156,0.168
2.466537,0.0947,0.0298,-0.0210,0.102
2.467125,0.2354,-0.1235,0.1148,0.290
2.469287,0.6964,-0.3072,1.4069,1.600
2.472003,1.0377,-0.3047,2.5882,2.805
2.473413,0.8658,-0.3184,1.7936,2.017
2.475288,0.6119,-0.3028,0.5606,0.883
2.477424,0.5577,-0.2788,0.1245,0.636
2.479814,0.6485,-0.2300,0.1748,0.710
2.481602,0.7115,-0.1504,0.3882,0.824
2.483619,0.8023,-0.0518,0.7403,1.093
2.485796,0.8507,0.1099,1.1315,1.420
2.488074,1.1471,0.2403,1.8815,2.217
2.490105,1.5319,0.1670,2.9275,3.308
2.491875,1.1925,0.1504,1.9270,2.271
2.494081,0.8770,-0.1172,0.6182,1.079
2.496276,0.7750,-0.2442,0.0899,0.817
2.498304,0.7345,-0.3355,0.3575,0.883
2.500346,0.6920,-0.3702,0.9977,1.269
2.502644,0.6422,-0.3814,1.2687,1.472
2.504859,0.5840,-0.3037,1.0377,1.229
2.506972,0.5572,-0.1782,0.8468,1.029
2.508988,0.5118,0.0537,0.8287,0.975
2.511981,0.5401,0.1792,0.7891,0.973
2.513955,0.6436,0.3023,1.0665,1.282
2.515718,0.5040,0.2974,1.0235,1.179
2.517482,0.3013,0.2276,0.5743,0.687
2.520031,0.2105,0.1499,0.8639,0.902
2.521962,0.1441,0.1201,0.8292,0.850
2.523977,0.0791,0.1675,0.6348,0.661
2.525859,0.1172,0.2490,1.0196,1.056
2.528987,0.1309,0.3516,1.6017,1.645
2.530419,0.0151,0.3765,1.4342,1.483
2.532352,0.0933,0.2593,1.5114,1.536
2.534128,0.1939,-0.0474,1.4469,1.461
2.538216,0.3267,-0.2012,1.2135,1.273
2.538891,0.3780,-0.1914,0.7506,0.862
2.540890,0.3570,-0.1299,0.4502,0.589
2.543014,0.3404,-0.0679,0.3262,0.476
2.546005,0.3008,-0.0308,0.3189,0.439
2.547286,0.2344,0.0181,0.1275,0.267
2.549343,0.1885,0.0366,-0.0415,0.196
2.551208,0.1792,-0.0327,-0.1123,0.214
2.554216,0.1773,-0.0625,-0.0918,0.209
2.556226,0.1568,-0.0430,-0.1094,0.196
2.557960,0.1226,-0.0630,-0.1172,0.181
2.559917,0.0962,-0.0596,-0.0430,0.121
2.562566,0.1001,-0.0518,0.0132,0.113
2.564147,0.4424,-0.1318,0.7887,0.914
2.566112,1.1705,-0.0957,2.4412,2.709
2.568450,1.1271,0.0562,1.7101,2.049
2.573866,1.0304,0.0405,1.1290,1.529
2.574158,1.0885,-0.1099,0.8121,1.362
2.574345,0.8570,-0.3638,-0.0396,0.932
2.576462,0.7467,-0.1372,0.4205,0.868
2.582090,0.5557,0.1831,0.1436,0.602
2.582625,0.6006,0.4449,0.7174,1.036
2.582820,1.0094,0.6436,2.7254,2.977
2.584936,0.9425,0.2749,3.7147,3.842
2.588067,0.8087,-0.0894,2.1311,2.281
2.589003,0.6158,-0.2378,1.0856,1.271
2.591248,0.5748,-0.1436,0.6666,0.892
2.593295,0.5904,-0.0400,0.9688,1.135
2.595526,0.5308,0.0107,0.8551,1.006
2.597493,0.4263,0.1582,0.6417,0.786
2.599909,0.3623,0.2515,0.5772,0.726
2.602470,0.2979,0.2779,0.4878,0.636
2.604331,0.2158,0.2808,0.2788,0.451
2.606113,0.1548,0.2603,0.2925,0.421
2.608434,0.2613,0.0947,0.9586,0.998
2.609994,0.6353,0.0303,1.9763,2.076
2.613344,0.9229,-0.0718,2.4163,2.588
2.614252,0.8067,-0.0791,1.5856,1.781
2.616877,0.6046,-0.0010,0.7740,0.982
2.619496,0.5914,0.1069,0.5337,0.804
2.622369,0.6304,0.1270,0.6890,0.943
2.623171,0.5635,0.0703,0.7442,0.936
2.625094,0.4717,0.0391,0.7193,0.861
2.627127,0.3843,0.0772,0.7218,0.821
2.629868,0.3096,0.1182,0.5518,0.644
2.631449,0.2686,0.0791,0.4009,0.489
2.633511,0.2495,-0.0195,0.4244,0.493
2.635727,0.2227,-0.0547,0.3824,0.446
2.637940,0.1821,-0.0718,0.3389,0.391
2.639909,0.1519,-0.0742,0.2935,0.339
2.642222,0.2862,-0.1499,0.7183,0.788
2.644080,0.7076,-0.0029,1.5578,1.711
2.646591,0.6817,0.1421,1.5627,1.711
2.648818,0.4815,0.1348,0.9576,1.080
2.650767,0.4410,0.0137,0.5865,0.734
2.652144,0.5030,-0.1382,0.5645,0.769
2.654135,0.5411,0.0269,1.0895,1.217
2.656389,0.4830,-0.0874,1.4079,1.491
2.658856,0.4961,-0.3086,1.3771,1.496
2.660495,0.5025,-0.3804,0.9845,1.169
2.664233,0.6675,-0.5167,1.6134,1.821
2.665236,0.7838,-0.4488,2.4602,2.621
2.667228,0.8429,-0.1763,1.7570,1.957
2.671266,0.6925,-0.0747,0.7882,1.052
2.672209,0.3833,0.1924,0.1817,0.466
2.673435,0.2783,0.2959,0.0044,0.406
2.675830,0.3677,0.3604,0.2383,0.567
2.677584,0.7100,0.4981,1.1837,1.467
2.680044,0.7564,0.4634,1.6926,1.911
2.682138,0.6173,0.3404,0.9420,1.177
2.684249,0.5494,0.2798,0.5308,0.814
2.686130,0.4146,0.2295,-0.0049,0.474
2.688726,0.3648,0.1050,-0.1353,0.403
2.690481,0.3472,0.0513,-0.2349,0.422
2.692720,0.4410,-0.0444,0.4361,0.622
2.694120,0.5972,-0.1480,1.7277,1.834
2.697158,0.5577,0.0073,1.2433,1.363
2.698751,0.6304,0.0879,0.9195,1.118
2.700947,0.6754,0.0259,0.8707,1.102
2.702904,0.6534,-0.0855,1.0221,1.216
2.705643,0.5826,0.0186,0.9044,1.076
2.708780,0.4766,0.0405,0.6104,0.776
2.709710,0.4141,0.0415,0.5196,0.666
2.714954,0.3716,0.0723,0.5274,0.649
2.715603,0.3033,0.0518,0.5318,0.614
2.716674,0.2451,0.0430,0.4644,0.527
2.717943,0.1929,0.0449,0.5328,0.568
2.720042,0.1323,0.0332,0.5230,0.541
2.722258,0.0845,0.0737,0.6387,0.649
2.724003,0.0225,0.1890,0.9684,0.987
2.726534,-0.0435,0.2876,1.1925,1.227
2.728348,0.0171,0.0801,1.2589,1.262
2.730749,0.3394,-0.1704,1.5539,1.600
2.732287,0.6295,-0.2461,1.9411,2.055
2.734770,0.6734,-0.1099,1.4381,1.592
2.736569,0.6011,-0.0400,0.9273,1.106
2.740223,0.5406,0.2261,0.6675,0.888
2.741090,0.6124,0.2993,0.5836,0.897
2.743422,0.7281,0.1695,0.6783,1.009
2.744802,0.7579,0.1323,0.4356,0.884
2.747415,0.6549,0.1475,-0.1011,0.679
2.749184,0.6734,0.1275,-0.0669,0.689
2.751487,0.6490,-0.0439,0.3721,0.749
2.754237,0.6456,-0.1377,0.5655,0.869
2.757402,0.7066,-0.1553,0.9293,1.178
2.757803,0.6959,-0.1309,1.4010,1.570
2.760160,0.5977,-0.0376,0.8785,1.063
2.762176,0.5352,-0.0449,0.3677,0.651
2.764054,0.5020,-0.1084,0.2788,0.584
2.766171,0.4014,0.0635,0.7755,0.876
2.768787,0.6373,0.1851,2.4216,2.511
2.775898,1.1735,-0.1445,5.2002,5.333
2.776455,1.1080,-0.3833,4.2402,4.399
2.776685,0.8023,-0.2661,1.7048,1.903
2.776858,0.5582,-0.1030,0.5254,0.773
2.779768,0.4126,0.2520,0.1450,0.505
2.780922,0.3623,0.3462,0.0518,0.504
2.782983,0.4092,0.2857,0.7047,0.863
2.785103,0.4239,0.1524,1.3571,1.430
2.787964,0.3506,0.0625,1.1603,1.214
2.789517,0.2896,0.0894,0.4830,0.570
2.791403,0.2847,0.0649,0.3677,0.470
2.793702,0.2574,0.0273,0.2022,0.328
2.796187,0.2173,0.0537,-0.0728,0.235
2.798063,0.1909,0.0439,-0.2466,0.315
2.800026,0.2178,0.0273,-0.1485,0.265
2.803139,0.4737,0.0205,0.4664,0.665
2.804729,0.7310,0.0571,1.0343,1.268
2.806665,0.6729,0.0464,0.8956,1.121
2.808483,0.5123,0.0156,0.3413,0.616
2.810700,0.3887,-0.0269,-0.0190,0.390
2.813236,0.3526,-0.0806,-0.2940,0.466
2.814894,0.3833,-0.0088,-0.2407,0.453
2.816504,0.5264,-0.1646,0.2442,0.603
2.818735,0.5430,-0.1651,0.4165,0.704
2.833488,0.7091,-0.0674,0.8556,1.113
2.834094,0.8785,0.2183,1.7726,1.990
2.834292,0.8453,0.1660,2.0554,2.229
2.834761,0.7843,-0.1607,1.0123,1.291
2.834936,0.9772,-0.2329,1.4699,1.780
2.835098,1.0792,-0.2471,1.7184,2.044
2.835413,1.0382,-0.3008,1.4870,1.838
2.837611,0.9825,-0.0825,1.7453,2.005
2.837902,0.7804,0.4424,2.1643,2.343
2.840076,0.7305,0.6280,2.4758,2.657
2.842060,0.6011,0.5557,1.9392,2.105
2.844204,0.4859,0.4917,1.3747,1.539
2.846266,0.3067,0.4029,0.7808,0.931
2.848497,0.2227,0.3262,0.3902,0.555
2.850428,0.1768,0.2588,0.2891,0.426
2.852510,0.1284,0.1792,0.1592,0.272
2.854722,0.0606,0.0591,-0.0972,0.129
2.857262,0.0020,0.0190,-0.1665,0.168
2.859102,-0.0493,-0.0112,0.0772,0.092
2.861255,-0.1177,-0.0073,-0.0068,0.118
2.863198,-0.1748,-0.0146,-0.0093,0.176
2.865417,-0.1978,-0.0381,0.2530,0.323
2.867470,-0.1758,-0.0728,0.7276,0.752
2.869549,-0.1162,-0.1040,1.0616,1.073
2.871828,-0.1055,-0.1157,0.8946,0.908
2.873877,-0.1445,-0.1187,0.4327,0.471
2.876191,-0.0664,-0.0606,0.2554,0.271
2.878057,0.1831,-0.1870,0.6324,0.684
2.884486,0.2642,-0.1143,0.5596,0.629
2.884932,0.3633,-0.0850,0.5860,0.695
2.885078,0.4791,-0.0337,0.5767,0.750
2.886353,0.5543,0.0620,0.5460,0.780
2.890179,0.8951,0.0415,1.1847,1.485
2.891316,0.9312,-0.0532,1.0392,1.396
2.893404,0.9000,-0.0532,0.8966,1.271
2.894996,1.0426,-0.1323,1.1178,1.534
2.901930,1.2179,-0.0391,1.6261,2.032
2.902301,1.2360,0.0215,2.0295,2.376
2.902440,1.1134,0.0508,1.7126,2.043
2.903402,0.9332,0.0239,1.2667,1.574
2.905543,0.6412,-0.1416,0.6514,0.925
2.907700,0.5220,-0.1558,0.3355,0.640
2.910258,0.5171,-0.0679,0.6441,0.829
2.911384,0.3584,0.2168,0.9698,1.056
2.913629,0.1900,0.4068,1.0665,1.157
2.915721,0.2447,0.4830,1.7233,1.806
2.917869,0.2237,0.4683,2.0515,2.116
2.919920,0.0962,0.3374,2.0344,2.064
2.922726,0.4185,-0.2862,2.6902,2.738
2.924249,0.9083,-0.5049,3.1219,3.290
2.926286,1.0089,-0.4009,2.5872,2.806
2.928412,0.7291,-0.3140,0.8976,1.198
2.930991,0.5709,-0.2657,0.1636,0.651
2.932403,0.5108,-0.1104,-0.1494,0.544
2.934459,0.4532,0.1602,-0.2183,0.528
2.936921,0.6524,0.2710,0.5137,0.874
2.938853,0.9537,0.2613,1.3414,1.667
2.940987,0.8912,0.2041,0.9977,1.353
2.942864,0.6597,0.0166,0.3394,0.742
2.945387,0.5333,-0.1177,0.0415,0.548
2.947567,0.4493,-0.0737,-0.3101,0.551
2.949611,0.4053,-0.0552,-0.2910,0.502
2.951629,0.3951,-0.0508,0.0894,0.408
2.953793,0.5254,-0.0088,0.7916,0.950
2.959153,0.6475,0.1377,0.9972,1.197
2.959726,0.4869,0.0708,0.4170,0.645
2.960506,0.5098,0.1201,-0.0063,0.524
2.962668,0.5977,0.0884,0.2544,0.656
2.966046,0.5552,0.0635,0.0718,0.563
2.966445,0.4859,0.1338,0.0835,0.511
2.968746,0.4581,0.1968,0.2798,0.572
2.971309,0.4629,0.1245,0.6558,0.812
2.974211,0.4185,-0.0947,0.9117,1.008
2.974923,0.3785,-0.1328,1.1276,1.197
2.977023,0.3179,0.0664,1.5426,1.576
2.984201,0.3731,0.3482,2.2370,2.295
2.985160,0.4170,0.4698,2.2419,2.328
2.985357,0.3091,0.4649,1.5890,1.684
2.985629,0.1802,0.3340,1.2472,1.304
2.988467,0.1328,0.2539,1.0685,1.106
2.989815,0.1367,0.1568,0.9337,0.957
2.992072,0.1587,0.0039,0.6763,0.695
2.994039,0.1846,-0.0689,0.3965,0.443
2.996233,0.1900,-0.0596,0.2417,0.313
2.998003,0.2012,-0.0425,0.1904,0.280
3.000240,0.3345,-0.0200,0.4024,0.524
3.002288,0.6055,0.0576,0.9542,1.132
3.004637,0.5538,0.0645,0.5894,0.811
3.006512,0.4961,0.0454,0.0039,0.498
3.008847,0.6109,0.0596,0.0420,0.615
3.010560,0.8346,0.1978,0.5567,1.023
3.013112,1.0211,0.1904,1.3864,1.732
3.014938,0.8922,-0.0195,1.2741,1.556
3.017173,0.6392,0.1543,-0.0049,0.658
3.018933,0.6729,0.3521,0.3443,0.834
3.024894,1.0460,0.5093,1.7419,2.095
3.025435,0.9591,0.5513,1.8308,2.139
3.025750,0.6129,0.4151,0.8219,1.106
3.027801,0.4668,0.3174,0.3970,0.690
3.030055,0.4429,0.2114,0.7628,0.907
3.032012,0.4297,0.0894,0.9195,1.019
3.033967,0.4200,0.0415,0.9620,1.051
3.036284,0.3697,0.0269,0.6710,0.767
3.038292,0.3140,-0.0073,0.6114,0.687
3.040775,0.3140,-0.0430,0.9049,0.959
3.042295,0.3125,-0.0205,1.0641,1.109
3.044581,0.2876,-0.0420,0.8653,0.913
3.047489,0.2686,-0.0415,0.7252,0.774
3.048730,0.2315,-0.0674,0.6490,0.692
3.050496,0.3013,-0.0200,1.0870,1.128
3.052452,0.4541,0.0391,1.9074,1.961
3.054733,0.6456,-0.1392,2.5252,2.610
3.057753,0.7496,-0.2393,2.3601,2.488
3.059088,0.6890,-0.1831,1.6618,1.808
3.061271,0.6197,-0.0620,1.2228,1.372
3.064112,0.4898,0.0103,0.9244,1.046
3.066228,0.3804,0.0674,0.6451,0.752
3.068278,0.3438,0.1177,0.6006,0.702
3.069782,0.2935,0.0972,0.4981,0.586
3.074032,0.2354,0.0918,0.2041,0.325
3.075844,0.1875,0.0767,-0.0967,0.224
3.077027,0.1489,0.0640,-0.3218,0.360
3.078381,0.1226,0.0640,-0.2954,0.326
3.081007,0.1152,-0.0313,0.1431,0.186
3.082526,0.1499,-0.0908,0.6973,0.719
3.084532,0.3570,-0.2002,1.4425,1.499
3.086550,0.6710,-0.2451,2.1369,2.253
3.094037,0.8761,-0.1040,1.9299,2.122
3.094641,1.0045,0.0298,1.6384,1.922
3.094882,0.9049,0.2442,1.0860,1.435
3.095588,0.7496,0.4063,0.7579,1.141
3.097277,0.7564,0.4629,1.0392,1.366
3.099420,1.1007,0.1021,3.0677,3.261
3.101380,1.1881,-0.1553,2.6897,2.945
3.103416,1.0411,-0.4107,0.7525,1.349
3.106404,0.9171,-0.3262,-0.0796,0.977
3.107893,0.8502,-0.3438,-0.0835,0.921
3.109915,0.8189,-0.2886,0.7725,1.162
3.111662,0.7818,-0.0786,2.2156,2.351
3.114855,0.6597,-0.0156,1.3146,1.471
3.116052,0.5103,-0.0903,0.1831,0.550
3.118880,0.3877,0.0068,-0.3052,0.493
3.120253,0.2422,0.1314,-0.3955,0.482
3.122450,0.1118,0.1812,-0.2886,0.359
3.124511,0.0049,0.1875,-0.1411,0.235
3.127129,-0.0947,0.1978,-0.0772,0.232
3.130083,-0.1299,0.2031,0.3589,0.432
3.131162,-0.1338,0.2105,1.2218,1.247
3.132728,-0.1821,0.0635,1.3170,1.331
3.134750,0.0689,-0.1069,1.4801,1.486
3.136927,0.6563,-0.0313,2.3684,2.458
3.139086,0.7345,-0.1226,2.1482,2.274
3.141092,0.3926,-0.2256,0.9728,1.073
3.143299,0.2603,-0.0332,0.8663,0.905
3.145559,0.2012,0.2974,0.3296,0.487
3.150307,0.5665,0.3365,0.8956,1.112
3.150609,0.7681,0.2652,1.4904,1.698
3.151979,0.5469,0.1211,0.4278,0.705
3.153981,0.4361,0.0190,-0.0439,0.439
3.156228,0.4288,-0.0444,0.0630,0.436
3.158252,0.4322,-0.0142,0.6226,0.758
3.160369,0.4131,0.0176,0.8409,0.937
3.162713,0.3404,0.0073,0.5040,0.608
3.164708,0.2554,-0.0015,0.1621,0.303
3.167102,0.1802,0.0601,-0.0674,0.202
3.168952,0.1582,0.2324,0.0825,0.293
3.170818,0.4292,0.4356,1.0929,1.252
3.172800,0.5245,0.5772,2.5642,2.680
3.175101,0.1636,0.5796,1.5446,1.658
3.177636,0.0244,0.4913,0.9884,1.104
3.179261,0.3081,0.1231,0.7930,0.860
3.181425,1.2843,-0.3423,3.4759,3.721
3.183906,1.5319,-0.1963,3.4222,3.755
3.185657,1.4694,-0.2310,2.3572,2.787
3.187764,1.4816,0.1016,2.0632,2.542
3.190077,1.2633,0.4644,1.1510,1.771
3.191910,1.1119,0.4263,0.5289,1.303
3.193873,0.9420,0.3189,-0.1607,1.007
3.195900,0.8951,0.2837,-0.3887,1.016
3.199156,0.8712,0.2603,0.0439,0.910
3.201835,0.7637,0.1836,-0.3833,0.874
3.202776,0.6998,0.1201,-0.3853,0.808
3.204577,0.6373,0.1104,0.0151,0.647
3.206820,0.5406,0.0972,0.0425,0.551
3.208906,0.4288,0.0752,-0.0923,0.445
3.210892,0.3301,0.1069,-0.1016,0.362
3.212812,0.2349,0.1162,0.0610,0.269
3.215546,0.1402,0.1157,-0.0337,0.185
3.217114,0.1265,0.0591,0.5396,0.557
3.219682,0.1255,0.0137,1.0392,1.047
3.221275,0.0864,0.0039,0.8160,0.821
3.223830,0.0708,-0.0215,0.5577,0.563
3.227419,0.1787,-0.0459,0.6812,0.706
3.228693,0.4668,-0.1563,1.2838,1.375
3.230450,0.5157,-0.1260,1.5089,1.600
3.233693,0.6602,0.0488,1.6926,1.817
3.234718,0.6075,0.2373,1.7209,1.840
3.236707,0.4346,0.3579,0.9430,1.098
3.240565,0.4034,0.3628,0.8360,0.997
3.240852,0.4205,0.2818,1.0353,1.152
3.242600,0.4673,0.1665,1.1227,1.227
3.244505,0.4107,0.1358,0.8678,0.970
3.246602,0.2896,0.1841,0.4288,0.549
3.249222,0.2178,0.2266,0.3125,0.443
3.250650,0.1841,0.1958,0.4737,0.545
3.253001,0.1651,0.0923,0.6085,0.637
3.256044,0.1060,0.1289,0.5958,0.619
3.258414,0.0322,0.2403,0.6783,0.720
3.259709,0.0601,0.1680,0.9220,0.939
3.261713,0.4141,-0.1157,1.7429,1.795
3.263456,0.6671,-0.1196,1.8225,1.944
3.266004,0.5938,0.0059,1.0978,1.248
3.268028,0.6363,-0.0146,1.0274,1.209
3.270052,0.7276,0.1611,1.5685,1.737
3.272656,0.7042,0.3907,2.2273,2.368
3.274615,0.7813,0.1397,2.5535,2.674
3.276617,0.9347,-0.3033,2.4866,2.674
3.278741,1.0221,-0.4673,2.1301,2.408
3.281061,1.0318,-0.3926,1.5871,1.933
3.282854,1.0611,-0.2710,1.5368,1.887
3.284796,0.8453,-0.2036,1.2350,1.510
3.286984,0.5948,-0.0972,0.5298,0.802
3.291812,0.4854,-0.0298,-0.0278,0.487
3.292431,0.3965,-0.0254,-0.2554,0.472
3.292914,0.3218,0.0015,-0.2373,0.400
3.296076,0.2403,0.0317,-0.1304,0.275
3.297355,0.1548,0.0669,-0.0972,0.195
3.299476,0.1084,0.1206,0.0776,0.180
3.301357,0.1582,0.2217,0.4659,0.540
3.303551,0.2310,0.3355,0.9049,0.992
3.305894,0.1592,0.4092,0.9898,1.083
3.308107,0.0552,0.3369,0.5181,0.621
3.310235,0.1695,0.1865,0.4737,0.537
3.312475,0.4034,0.1279,0.7608,0.871
3.314292,0.4502,0.1870,0.7955,0.933
3.316526,0.3018,0.1343,0.4483,0.557
3.318511,0.3662,0.0020,0.4732,0.598
3.321222,0.5518,-0.0957,0.8048,0.980
3.323070,0.5518,-0.1314,0.7115,0.910
3.325063,0.5250,-0.2149,0.4947,0.753
3.327006,0.5088,-0.2110,0.3545,0.655
3.329298,0.7071,-0.0942,0.6231,0.947
3.331022,1.0777,0.1958,1.5070,1.863
3.333192,0.8893,0.5191,1.4777,1.801
3.335238,0.6060,0.6319,1.5768,1.804
3.338523,0.6260,0.5630,2.1071,2.269
3.341053,0.5938,0.4331,2.0070,2.137
3.342108,0.2896,0.3316,1.1945,1.273
3.344624,0.0923,0.3492,0.9742,1.039
3.346163,0.0908,0.2749,2.0329,2.053
3.348443,0.1465,0.3208,2.4763,2.501
3.350446,0.1558,0.3570,1.9719,2.010
3.352133,0.0767,0.2945,0.9054,0.955
3.354192,0.0913,0.1030,0.4693,0.489
3.357270,0.1875,-0.1084,0.6041,0.642
3.359188,0.2378,-0.1958,0.8370,0.892
3.360770,0.2207,-0.1626,0.5645,0.628
3.362804,0.1939,-0.0762,0.1607,0.263
3.365004,0.1753,-0.0547,0.1421,0.232
3.367079,0.1597,-0.0186,0.1597,0.227
3.369151,0.1353,0.0029,0.3536,0.379
3.371169,0.0859,-0.0034,0.1318,0.157
3.373455,0.0791,0.0523,-0.0620,0.113
3.375481,0.3599,0.2017,0.4082,0.580
3.377437,0.6241,0.2261,1.4201,1.568
3.379697,0.4834,0.1177,0.7594,0.908
3.381437,0.4942,0.0957,0.1279,0.519
3.384065,0.6382,0.0742,0.1245,0.655
3.385877,0.6861,0.0840,0.1880,0.716
3.388115,0.6046,-0.2329,0.2461,0.693
3.390516,0.5220,-0.1177,-0.1821,0.565
3.392585,0.5606,-0.1641,0.3863,0.700
3.395059,0.9347,-0.0244,1.5763,1.833
3.396418,1.0392,0.1973,2.2170,2.456
3.398573,0.7022,0.0654,0.6798,0.980
3.400927,0.5938,0.0518,0.3223,0.678
3.402808,0.5538,0.1055,0.8976,1.060
3.404943,0.5743,0.0576,1.5465,1.651
3.409320,0.8433,0.0488,2.4690,2.610
3.410037,0.7545,-0.0288,1.7741,1.928
3.412428,0.7081,-0.0425,1.1290,1.333
3.413511,0.5386,-0.0859,0.8795,1.035
3.415604,0.4385,-0.0483,0.5616,0.714
3.417722,0.4722,0.2783,0.6915,0.882
3.419729,0.6534,0.4703,1.1661,1.417
3.421881,0.6534,0.4791,1.2282,1.471
3.424563,0.4727,0.3921,0.6895,0.923
3.426291,0.3057,0.2700,0.2481,0.477
3.428341,0.2720,0.0952,0.1348,0.318
3.430077,0.2637,-0.0537,0.4429,0.518
3.432392,0.2945,-0.1206,0.8307,0.890
3.434550,0.5313,-0.1392,1.6203,1.711
3.436533,0.7047,-0.0562,1.8278,1.960
3.438718,0.5337,0.0523,0.9029,1.050
3.441190,0.4732,0.0332,0.4908,0.683
3.443205,0.4834,-0.0327,0.4253,0.645
3.445123,0.5709,-0.0405,0.5694,0.807
3.447321,0.7970,-0.0708,1.0284,1.303
3.449212,0.8912,-0.0610,1.1183,1.431
3.451213,0.7345,-0.1001,0.6324,0.974
3.453191,0.5352,-0.0347,0.1021,0.546
3.455262,0.4429,-0.0220,0.0142,0.444
3.457550,0.3921,-0.0098,0.2207,0.450
3.459957,0.3213,0.0518,0.3448,0.474
3.461894,0.1958,0.1426,0.2427,0.343
3.464456,0.1514,0.0523,0.3189,0.357
3.466027,0.1455,0.0063,0.8477,0.860
3.468342,0.0908,0.1909,1.3512,1.368
3.470367,0.2349,0.5928,2.2952,2.382
3.474167,0.5215,0.6627,3.5267,3.626
3.474896,0.4859,0.5303,3.2376,3.317
3.477103,0.2564,0.3765,1.2086,1.292
3.478785,0.2158,0.1748,0.3360,0.436
3.481036,0.2754,-0.1074,0.3970,0.495
3.482791,0.3741,-0.3833,1.3292,1.433
3.485075,0.4053,-0.5005,1.6007,1.725
3.487044,0.3858,-0.3829,1.1520,1.274
3.489661,0.4161,-0.3360,1.0592,1.187
3.492181,0.4849,-0.1743,1.1359,1.247
3.493426,0.7447,0.1421,1.1720,1.396
3.496539,0.6539,0.0899,0.6334,0.915
3.498018,0.4615,-0.0596,0.0283,0.466
3.499980,0.3433,-0.0156,-0.3482,0.489
3.502144,0.2857,-0.0415,-0.4400,0.526
3.504146,0.2383,0.0083,-0.4048,0.470
3.512733,0.2681,0.1988,-0.0337,0.335
3.513108,0.4312,0.3291,0.8648,1.021
3.513210,0.3579,0.2793,1.0831,1.174
3.513298,0.2295,0.2427,0.3687,0.498
3.514492,0.1948,0.1856,-0.0454,0.273
3.516450,0.2046,0.0679,-0.1939,0.290
3.518794,0.3247,-0.0073,0.0024,0.325
3.520771,0.5635,0.0015,0.6754,0.880
3.524882,0.7218,0.0288,1.1012,1.317
3.525183,0.6798,-0.0371,0.7511,1.014
3.527234,0.7554,-0.6246,0.7476,1.233
3.529165,0.7589,-0.3955,0.4356,0.960
3.531038,1.0460,-0.4976,1.8298,2.166
3.533109,1.4626,-0.1738,3.4081,3.713
3.535290,1.2858,-0.0391,2.2331,2.577
3.537618,0.9337,-0.0947,0.4634,1.047
3.540892,0.8692,0.0234,0.6382,1.079
3.541769,0.8800,0.0830,1.7692,1.978
3.544692,0.8482,0.1460,2.1701,2.335
3.546257,0.6553,0.1631,1.3834,1.539
3.548454,0.5020,0.1563,0.5508,0.761
3.550485,0.4244,0.1030,0.0757,0.443
3.552623,0.3687,0.0234,0.0527,0.373
3.554636,0.3145,0.0073,0.3477,0.469
3.557058,0.2534,0.0151,0.6275,0.677
3.558820,0.1973,0.0181,0.9586,0.979
3.561143,0.1592,-0.0366,1.1163,1.128
3.563295,0.1944,-0.0552,1.3776,1.392
3.565347,0.2276,-0.1104,1.5006,1.522
3.567412,0.2027,-0.1289,1.0567,1.084
3.569519,0.2681,-0.1392,0.7183,0.779
3.571477,0.3423,-0.1563,0.6700,0.768
3.573661,0.3409,-0.1431,0.6334,0.733
3.576366,0.3076,-0.1304,0.4732,0.579
3.578069,0.2705,-0.1021,0.3453,0.450
3.580382,0.2510,-0.0801,0.3755,0.459
3.582164,0.2271,-0.0386,0.3872,0.451
3.584258,0.2354,0.0352,0.4756,0.532
3.586329,0.3765,0.0146,0.9254,0.999
3.588521,0.6402,0.0249,1.5646,1.691
3.590597,0.4883,0.2749,1.2247,1.347
3.592716,0.2984,0.3824,0.8248,0.957
3.595098,0.3389,0.3101,1.0426,1.139
3.596795,0.4122,0.1865,1.4894,1.557
