time,gFx,gFy,gFz,TgF
2.416060,0.6251,-0.1895,0.6143,0.897
2.418242,0.5289,-0.2178,0.3550,0.673
2.420626,0.6549,-0.2608,0.7135,1.003
2.422762,0.7564,-0.2793,1.0465,1.321
2.424757,0.7218,-0.2852,1.2228,1.448
2.426515,0.7310,-0.1138,1.4210,1.602
2.430412,0.6851,0.0918,1.7951,1.924
2.430930,0.6016,0.3086,1.8840,2.002
2.433046,0.4947,0.2320,1.5924,1.684
2.435035,0.3755,-0.0342,1.0719,1.136
2.437259,0.3218,-0.1548,0.7847,0.862
2.439387,0.3404,-0.1436,0.8643,0.940
2.441547,0.3853,-0.0693,1.0480,1.119
2.443735,0.3360,0.0933,0.8961,0.962
2.446169,0.1978,0.2539,0.5406,0.629
2.447634,0.1665,0.2066,0.5919,0.649
2.449681,0.2339,0.0806,0.9420,0.974
2.451727,0.2007,0.1226,1.1383,1.162
2.454187,0.0772,0.0527,0.6968,0.703
2.456036,0.2359,-0.2876,0.7388,0.827
2.458690,1.1251,-0.4434,2.4080,2.695
2.460391,1.8166,-0.3960,3.9145,4.334
2.463805,1.4684,-0.3579,2.1540,2.631
2.464670,1.2780,-0.2539,1.0856,1.696
2.466868,1.2701,-0.1812,0.6607,1.443
2.469013,1.0065,-0.0435,-0.0523,1.009
2.472223,0.9415,0.0669,-0.0532,0.945
2.473720,0.8565,0.0596,-0.1025,0.865
2.475265,0.8824,0.0254,0.4590,0.995
2.477358,0.7730,-0.0518,0.3291,0.842
2.479469,0.6046,-0.0703,-0.3980,0.727
2.481595,0.4683,-0.1060,-0.4776,0.677
2.483717,0.3755,-0.0840,-0.4131,0.565
2.485750,0.3311,-0.0640,0.1143,0.356
2.487895,0.4117,0.0913,0.7091,0.825
2.489812,0.4556,0.2129,1.3849,1.473
2.491939,0.2759,0.1250,0.7647,0.823
2.495591,0.2451,-0.0225,0.2603,0.358
2.496276,0.5489,-0.0635,0.5845,0.804
2.498871,0.7110,0.0586,0.6568,0.970
2.500940,0.6373,-0.0024,0.6978,0.945
2.502473,0.4107,-0.3413,1.0699,1.196
2.504919,0.2588,0.0845,0.3086,0.412
2.506687,0.1988,0.1646,0.7730,0.815
2.508919,0.1904,0.3213,0.3545,0.515
2.510985,0.2168,0.2818,0.1929,0.404
2.513632,0.3926,0.2569,1.3580,1.437
2.515282,0.5108,0.2505,2.3425,2.411
2.517461,0.3658,0.3057,1.7814,1.844
2.519402,0.1924,0.2276,0.5054,0.587
2.521738,0.1636,0.0571,0.0356,0.177
2.523716,0.1861,-0.1025,-0.1392,0.254
2.526186,0.2735,-0.2110,0.2476,0.425
2.527685,0.3853,-0.3067,0.8712,1.001
2.529794,0.4502,-0.2910,0.9674,1.106
2.531864,0.5865,-0.1538,1.1031,1.259
2.533967,0.7598,-0.0225,1.1559,1.383
2.536029,0.5709,-0.0689,1.1095,1.250
2.539279,0.7281,0.2388,1.7414,1.903
2.540669,1.3419,-0.3052,3.7553,3.999
2.542663,1.4699,-0.5508,3.5883,3.917
2.544825,1.0690,-0.5713,1.9108,2.263
2.547206,0.8053,-0.5660,1.1534,1.516
2.549299,0.9884,-0.4502,1.2545,1.659
2.551100,1.2169,-0.1148,1.5607,1.982
2.553594,1.1564,-0.0327,1.5138,1.905
2.556198,0.8175,-0.2124,0.6451,1.063
2.557626,0.6006,-0.1318,-0.1157,0.626
2.559494,0.4805,-0.0625,-0.4327,0.650
2.563938,0.3819,-0.0718,-0.5494,0.673
2.564357,0.2959,-0.0454,-0.5543,0.630
2.566869,0.2232,0.0176,-0.5503,0.594
2.567853,0.2896,0.1118,0.0845,0.322
2.569756,0.4034,0.2075,0.8883,0.997
2.572521,0.4395,0.2744,1.1808,1.289
2.574157,0.6807,0.3023,1.4562,1.636
2.576272,0.7804,0.1948,1.2750,1.508
2.580485,0.5826,0.1255,0.5967,0.843
2.580818,0.4546,0.1328,0.0869,0.482
2.582638,0.3301,0.2183,0.0430,0.398
2.584844,0.2818,0.1729,-0.2276,0.401
2.587327,0.6026,-0.0498,0.5650,0.828
2.589675,0.7115,-0.1162,0.8858,1.142
2.591243,0.5230,-0.1568,0.2534,0.602
2.593369,0.3912,-0.1992,-0.0698,0.444
2.596505,0.3296,-0.1983,-0.1211,0.403
2.597598,0.3272,-0.1924,0.1260,0.400
2.600293,0.3614,-0.1865,0.8336,0.927
2.602152,0.5284,0.0317,1.2726,1.378
2.606263,0.7139,0.5118,2.4553,2.608
2.606937,0.6890,0.5709,2.6204,2.769
2.607882,0.5938,0.4717,2.6453,2.752
2.610043,0.5323,0.3692,2.3069,2.396
2.612965,0.5025,0.3365,2.5208,2.592
2.614469,0.5518,-0.0210,2.9349,2.986
2.616962,0.6309,-0.3135,2.9700,3.052
2.618321,0.6573,-0.3042,2.1809,2.298
2.621663,0.6109,0.0591,1.4298,1.556
2.623001,0.4248,0.2954,0.8551,0.999
2.625001,0.2730,0.2774,0.3501,0.523
2.627062,0.1680,0.2202,-0.0449,0.281
2.629677,0.1162,0.1128,-0.2324,0.283
2.631810,0.1133,-0.0029,-0.1387,0.179
2.633515,0.1402,-0.0142,0.2197,0.261
2.635456,0.1362,-0.0488,0.3936,0.419
2.638513,0.1104,-0.0215,0.0244,0.115
2.639876,0.0952,0.0142,-0.2798,0.296
2.642207,0.3819,0.0801,0.0703,0.396
2.643756,0.7266,0.1509,0.9015,1.168
2.647212,0.6060,0.1143,0.6148,0.871
2.647932,0.4839,0.0708,0.0576,0.492
2.650074,0.4629,0.0098,-0.2368,0.520
2.652909,0.4112,0.0015,-0.4585,0.616
2.655121,0.3638,0.0181,-0.5567,0.665
2.656561,0.4239,0.0161,-0.2569,0.496
2.658762,0.4722,0.0532,0.0103,0.475
2.660775,0.4678,0.0439,0.3301,0.574
2.664472,0.4664,-0.0806,0.3955,0.617
2.665906,0.7672,-0.1934,1.0274,1.297
2.667314,1.2828,-0.2969,2.1076,2.485
2.669298,1.1417,-0.3135,1.6857,2.060
2.671843,0.8365,-0.4244,1.4289,1.709
2.673798,0.5787,-0.0996,0.7261,0.934
2.675676,0.4239,0.3706,0.9371,1.093
2.677573,0.4068,0.4415,0.8639,1.052
2.679991,0.6485,0.3789,1.0607,1.300
2.682852,1.0431,0.0693,3.3397,3.499
2.684196,0.7662,-0.1333,2.9266,3.028
2.686079,0.4986,-0.2500,1.3512,1.462
2.687901,0.3946,-0.2554,0.6104,0.770
2.689902,0.3990,-0.1597,0.3614,0.561
2.692333,0.5450,-0.0547,0.9337,1.082
2.694261,0.5289,0.0654,1.2335,1.344
2.696289,0.3692,0.1152,0.8849,0.966
2.698465,0.2305,0.1597,0.4527,0.532
2.700682,0.1582,0.1660,0.1284,0.263
2.702964,0.1465,0.1289,0.2051,0.283
2.705181,0.1743,0.1509,0.5289,0.577
2.707153,0.2281,0.1157,1.1837,1.211
2.709353,0.6363,-0.2217,2.2419,2.341
2.711740,0.9615,-0.2461,2.5506,2.737
2.714628,0.8927,-0.2178,1.6979,1.931
2.715903,0.8976,-0.0967,1.2013,1.503
2.717804,0.8531,0.1465,0.9078,1.254
2.720035,0.7594,0.3179,0.8678,1.196
2.722153,0.7701,0.3233,0.7867,1.147
2.724099,0.9254,0.3584,0.9322,1.362
2.726454,0.7130,0.2867,0.4820,0.907
2.728070,0.4756,0.1753,-0.1211,0.521
2.730213,0.3804,0.0982,-0.4195,0.575
2.732982,0.3658,0.0146,-0.1768,0.407
2.734618,0.3404,-0.0249,0.0601,0.347
2.737244,0.2867,-0.0625,-0.1524,0.331
2.738793,0.2471,-0.1089,0.0034,0.270
2.740932,0.2388,-0.1641,0.3018,0.418
2.742863,0.3472,-0.3995,0.9322,1.072
2.745101,0.4898,-0.5709,1.3317,1.529
2.747491,0.6119,-0.4048,1.5055,1.675
2.749504,0.8458,-0.3111,2.2263,2.402
2.751672,0.9801,-0.2056,2.4744,2.669
2.754362,0.8136,-0.1797,1.6652,1.862
2.755705,0.6314,-0.1480,1.0626,1.245
2.757887,0.5186,-0.2002,0.9122,1.068
2.759871,0.4615,-0.1870,0.8785,1.010
2.761797,0.4175,-0.1353,0.7462,0.866
2.764869,0.3555,-0.0732,0.4048,0.544
2.766186,0.2842,-0.0938,0.1665,0.342
2.767884,0.2295,-0.0703,-0.0474,0.245
2.770053,0.2158,-0.0464,0.0601,0.229
2.772279,0.1929,-0.0396,0.1724,0.262
2.774448,0.1504,-0.0010,0.2188,0.265
2.776304,0.1402,0.1939,0.4668,0.525
2.778710,0.4356,0.3526,1.1271,1.259
2.780669,1.9196,0.4834,3.5526,4.067
2.783330,2.1545,0.5103,4.3471,4.879
2.785278,1.1520,0.3516,1.5588,1.970
2.790035,0.9308,0.2740,0.1436,0.981
2.790470,0.8414,0.1880,0.3199,0.920
2.791575,0.7711,-0.1231,-0.3453,0.854
2.793558,0.8394,-0.1289,0.4922,0.982
2.795396,0.8316,-0.3536,0.8380,1.232
2.797828,0.7799,-0.0938,0.1426,0.798
2.800149,0.9112,-0.3960,1.8215,2.075
2.802003,0.8482,-0.2300,2.1233,2.298
2.805294,0.5757,-0.1494,0.7623,0.967
2.806260,0.3682,-0.0737,0.1812,0.417
2.808153,0.2534,0.1231,0.1045,0.300
2.810048,0.2764,0.2569,0.5396,0.658
2.813625,0.2407,0.2832,1.0465,1.111
2.815945,0.0796,0.2823,0.6417,0.706
2.816460,-0.0679,0.2490,0.3106,0.404
2.819010,-0.1758,0.2476,0.0977,0.319
2.822168,-0.2373,0.2447,0.1509,0.373
2.823028,-0.1641,0.0684,0.5049,0.535
2.825113,0.0015,-0.1411,1.2135,1.222
2.827256,0.0249,-0.2544,1.1852,1.212
2.829573,0.0938,-0.0317,0.7447,0.751
2.831359,0.3018,0.2442,1.3034,1.360
2.833522,0.5543,0.3223,1.8112,1.921
2.835588,0.5279,0.3614,1.7634,1.876
2.838185,0.3677,0.3736,0.9542,1.089
2.840330,0.4078,0.3662,0.7310,0.914
2.842112,0.4058,0.2505,0.6104,0.775
2.844253,0.4527,0.0566,0.7335,0.864
2.846639,0.4502,-0.0991,0.6622,0.807
2.848142,0.5411,-0.0532,0.6011,0.811
2.850336,0.5582,-0.0146,0.5533,0.786
2.852321,0.3941,0.0337,0.1909,0.439
2.855185,0.2725,0.0244,-0.0127,0.274
2.857048,0.2217,0.0469,0.0371,0.230
2.858682,0.1919,0.0742,0.1079,0.232
2.861121,0.1646,0.0825,0.1128,0.216
2.863959,0.1631,0.1260,0.2256,0.306
2.865194,0.2393,0.2447,0.5464,0.645
2.867495,0.5425,0.4004,1.1310,1.317
2.869613,0.9112,0.4673,2.0754,2.314
2.873828,1.2496,0.2471,2.7737,3.052
2.874342,1.3859,0.0542,2.7215,3.055
2.876814,1.0318,-0.1235,1.3927,1.738
2.877860,0.8204,0.1196,0.4932,0.965
2.881420,0.7843,0.4209,0.4634,1.004
2.882068,0.7823,0.5474,0.1045,0.961
2.884411,1.2042,0.6739,1.2130,1.837
2.886275,1.1407,0.6685,2.3411,2.689
2.889700,0.7569,0.4976,1.4240,1.688
2.890663,0.5704,0.3160,0.2774,0.709
2.892693,0.4512,0.0952,-0.2598,0.529
2.894371,0.3829,-0.0073,-0.2896,0.480
2.896840,0.3179,-0.0283,-0.0469,0.323
2.899075,0.1944,-0.0376,0.1460,0.246
2.901132,0.0591,-0.0254,0.2344,0.243
2.903177,-0.0225,-0.0249,0.2925,0.294
2.906458,-0.0747,-0.1524,0.5079,0.535
2.908217,0.0747,-0.4180,1.6349,1.689
2.909702,0.1528,-0.4712,2.0080,2.068
2.911792,0.1548,-0.7486,2.2336,2.361
2.915306,0.0752,-0.8385,1.7341,1.928
2.915855,-0.0977,-0.4644,0.9815,1.090
2.917944,-0.1382,-0.1211,0.5450,0.575
2.920021,-0.0078,0.1948,0.7066,0.733
2.923490,0.6568,0.2696,1.7580,1.896
2.924400,1.1969,0.2852,2.6448,2.917
2.926811,0.8287,0.1577,1.9118,2.090
2.928177,0.4356,0.0337,0.7926,0.905
2.931050,0.3247,0.0283,0.1489,0.358
2.932360,0.4590,0.0132,0.1773,0.492
2.934525,0.6534,0.0620,0.2564,0.705
2.936531,0.6314,0.1587,0.2510,0.698
2.938811,0.5220,0.1602,0.0410,0.548
2.941448,0.5494,0.0659,0.1416,0.571
2.943355,0.6265,-0.0244,0.4253,0.758
2.945284,0.6920,-0.0991,0.7413,1.019
2.947531,0.8390,-0.1841,1.1744,1.455
2.949629,0.8487,-0.1988,1.1529,1.445
2.951692,0.8097,-0.0982,0.6695,1.055
2.953711,0.9005,-0.1587,0.7012,1.152
2.956944,0.9566,-0.2197,0.7994,1.266
2.957907,0.8590,-0.2588,0.9220,1.286
2.960182,0.8184,-0.2310,1.1105,1.399
2.961960,1.6213,-0.0742,2.8094,3.244
2.965557,2.0793,0.0977,4.5449,4.999
2.966920,1.2228,0.3765,3.1761,3.424
2.968718,0.6578,0.4361,1.6618,1.840
2.970304,0.4776,0.2954,0.8092,0.985
2.973575,0.4590,0.0498,0.9620,1.067
2.976197,0.3960,0.0098,0.9684,1.046
2.976841,0.2886,0.0684,0.3960,0.495
2.978956,0.2158,0.0850,0.0816,0.246
2.980840,0.1714,0.0767,0.0186,0.189
2.983169,0.1206,0.0532,-0.0864,0.158
2.985233,0.0547,0.0317,-0.0776,0.100
2.987225,-0.0146,0.0083,-0.1270,0.128
2.989491,-0.0698,-0.0200,-0.1646,0.180
2.991774,-0.1104,-0.0493,-0.1480,0.191
2.993730,-0.0942,-0.1060,-0.0137,0.142
2.995548,-0.0117,-0.1753,0.2266,0.287
2.998077,0.4053,-0.1846,0.9713,1.069
3.000097,0.5601,-0.0474,1.3942,1.503
3.002127,0.4771,0.0332,0.7423,0.883
3.004297,0.4385,-0.1182,1.0138,1.111
3.006917,0.2793,-0.0586,0.2344,0.369
3.008252,0.2769,0.0698,0.4258,0.513
3.011185,0.4644,0.1353,0.4156,0.638
3.012544,0.7662,0.0459,1.0914,1.334
3.014629,0.6944,0.1040,0.7847,1.053
3.016864,0.4434,0.0942,0.0762,0.460
3.018888,0.3472,0.0923,0.0146,0.360
3.020956,0.3575,0.0024,0.3453,0.497
3.024009,0.3819,-0.0552,0.8321,0.917
3.025326,0.3653,-0.0737,0.9679,1.037
3.027696,0.2842,-0.1123,0.6876,0.752
3.030559,0.2564,-0.1221,0.6607,0.719
3.033737,0.3028,-0.0708,1.1412,1.183
3.033894,0.3399,0.2901,1.6828,1.741
3.035927,0.3213,0.4888,1.7502,1.845
3.040309,0.3106,0.4888,1.4987,1.607
3.040819,0.3101,0.1445,1.0270,1.082
3.042402,0.5152,-0.1084,1.2223,1.331
3.044797,0.4908,-0.1709,1.1696,1.280
3.047028,0.4058,-0.1992,1.0104,1.107
3.048488,0.3882,-0.1953,0.8922,0.992
3.050450,0.3872,-0.0527,0.6539,0.762
3.053135,0.4458,0.0606,0.6129,0.760
3.055311,0.8233,0.2339,1.1979,1.472
3.057105,1.4333,0.2300,2.2737,2.698
3.059133,1.5461,0.0903,2.4231,2.876
3.061105,1.2330,0.0239,1.4967,1.939
3.065183,0.7921,0.1172,0.3140,0.860
3.065607,0.6109,0.1812,-0.2417,0.682
3.068310,0.5518,0.2183,-0.3716,0.700
3.069492,0.5137,0.2320,-0.3472,0.662
3.072871,0.5015,0.1709,-0.3018,0.610
3.074032,0.7320,-0.1177,0.7911,1.084
3.076519,1.0138,-0.2534,2.2790,2.507
3.078328,0.8941,-0.2735,2.2073,2.397
3.080139,0.7891,-0.4615,1.6828,1.915
3.082262,0.6685,-0.4756,1.2301,1.479
3.084360,0.5816,-0.2998,0.8917,1.106
3.086348,0.6085,-0.1431,1.0148,1.192
3.089357,0.6319,-0.0933,1.3170,1.464
3.090653,0.5591,-0.1299,1.4420,1.552
3.094019,0.4751,-0.1411,1.2809,1.373
3.094859,0.4444,-0.0606,1.0191,1.113
3.097520,0.3990,-0.0303,0.7750,0.872
3.098966,0.2871,0.1094,0.5108,0.596
3.101382,0.1836,0.2334,0.3418,0.453
3.103515,0.1636,0.2574,0.5621,0.639
3.107365,0.1636,0.2261,0.7711,0.820
3.108017,0.1221,0.1875,0.6871,0.723
3.109912,0.0786,0.1089,0.4434,0.463
3.111878,0.0532,0.0654,0.2906,0.303
3.113859,0.0928,0.0742,0.2783,0.303
3.116372,0.2735,-0.0186,0.5294,0.596
3.118173,0.6319,0.0083,0.9889,1.174
3.120217,0.9244,0.0557,1.4728,1.740
3.122477,0.8360,0.0137,1.2091,1.470
3.124691,0.8521,-0.0816,0.9879,1.307
3.126491,0.5772,-0.1255,0.4410,0.737
3.128430,0.4737,0.0288,0.2261,0.526
3.130726,0.4429,0.2193,0.2031,0.534
3.133943,0.6939,0.0430,0.8341,1.086
3.135356,0.9537,0.1406,1.5329,1.811
3.137196,1.0021,0.3501,1.4333,1.784
3.139442,0.8624,0.3711,1.1183,1.460
3.141406,0.6763,0.3174,0.6275,0.976
3.143434,0.6544,0.2715,1.3634,1.536
3.145548,0.6871,0.1548,2.3332,2.437
3.148823,0.6822,-0.0679,2.7991,2.882
3.149914,0.5445,-0.0469,1.6217,1.711
3.151849,0.4756,0.1665,0.9679,1.091
3.153952,0.3672,0.2295,0.4766,0.644
3.156202,0.3223,0.2129,0.7955,0.884
3.158299,0.2783,0.1841,0.9464,1.004
3.160434,0.2725,0.0420,0.8717,0.914
3.162305,0.2876,-0.0474,0.4898,0.570
3.166700,0.2617,-0.0977,0.2539,0.378
3.167136,0.1997,-0.0752,-0.2378,0.320
3.169801,0.1802,-0.1275,-0.2554,0.338
3.170554,0.2051,-0.1968,0.0171,0.285
3.173655,0.2515,-0.2334,0.6226,0.711
3.174819,0.2764,-0.1162,0.7887,0.844
3.176885,0.3536,-0.0488,0.5616,0.665
3.179576,0.4952,-0.0156,0.5040,0.707
3.182202,0.6197,0.1245,0.6534,0.909
3.183483,0.5118,0.1318,0.4888,0.720
3.185668,0.3868,0.0947,0.1304,0.419
3.187717,0.5127,0.1069,0.2544,0.582
3.191564,0.6671,0.1050,0.6983,0.971
3.193091,0.6192,0.0659,0.5049,0.802
3.193780,0.5728,0.1074,0.5904,0.830
3.196118,0.5362,0.1665,0.6939,0.893
3.198844,0.4786,0.2271,0.7642,0.930
3.200291,0.3819,0.2378,0.5836,0.737
3.202299,0.2740,0.1929,0.4009,0.522
3.204463,0.2813,0.1641,0.7178,0.788
3.206558,0.5533,-0.1695,1.6467,1.745
3.208885,0.7623,-0.2886,1.9113,2.078
3.210741,0.8150,-0.2671,1.5851,1.802
3.213262,0.7496,-0.4048,1.6520,1.859
3.215112,0.6358,-0.3872,1.2731,1.475
3.217633,0.5640,-0.2256,1.1710,1.319
3.219318,0.5469,-0.0396,1.3141,1.424
3.221512,0.4825,0.3306,1.6926,1.791
3.223788,0.5298,0.5381,2.0881,2.220
3.225662,0.6392,0.6378,2.2283,2.404
3.227564,0.5206,0.6514,1.6506,1.849
3.229811,0.2925,0.5699,0.9400,1.138
3.231726,0.1587,0.4751,0.4786,0.693
3.234192,0.1265,0.3780,0.3672,0.542
3.236203,0.1699,0.1948,0.5928,0.647
3.238385,0.2378,0.0322,0.8731,0.906
3.240696,0.2759,-0.0313,0.9498,0.990
3.242825,0.5162,0.0762,1.0333,1.158
3.244938,0.6085,0.0464,1.1754,1.324
3.247330,0.6104,-0.0054,0.9337,1.116
3.249876,0.5386,-0.1294,0.5914,0.810
3.253685,0.4976,-0.1953,0.2105,0.575
3.253809,0.6534,-0.2803,0.6050,0.934
3.256252,0.7398,-0.3218,0.9435,1.241
3.259624,0.8248,-0.1455,0.7071,1.096
3.259752,0.6695,-0.0571,0.5577,0.873
3.262600,0.5660,-0.0933,0.3023,0.648
3.264295,0.5914,-0.2002,1.0006,1.179
3.267438,0.4888,-0.2495,0.7501,0.929
3.267658,0.4771,-0.2320,0.7799,0.943
3.270219,0.4825,-0.1782,0.9772,1.104
3.272035,0.5220,-0.0415,1.0489,1.172
3.274637,0.5167,0.0327,1.0699,1.189
3.276269,0.3389,0.0347,0.4712,0.581
3.278207,0.3018,0.1470,0.2373,0.411
3.281115,0.3389,0.2525,0.4917,0.648
3.283955,0.3819,0.2867,0.4688,0.669
3.285451,0.3731,0.3116,0.6959,0.849
3.286531,0.3916,0.2979,0.4947,0.698
3.288688,0.4878,0.2774,0.7247,0.917
3.290600,0.5582,0.2432,1.0397,1.205
3.293627,0.4688,0.1607,0.8302,0.967
3.295191,0.3545,0.0786,0.4610,0.587
3.298151,0.3326,-0.1299,0.3824,0.523
3.299518,0.3687,-0.2217,0.4913,0.653
3.301683,0.3985,-0.2515,0.8233,0.949
3.303604,0.4302,-0.1821,0.7428,0.877
3.306090,0.4004,-0.0864,0.7882,0.888
3.308015,0.5435,0.1480,1.0309,1.175
3.310004,0.6793,0.3379,1.4889,1.671
3.311956,0.7423,0.4439,1.5002,1.732
3.315013,0.6851,0.4229,1.6872,1.869
3.316340,0.3951,0.4424,1.1320,1.278
3.318850,0.5469,0.4981,1.9265,2.064
3.320554,0.5455,0.5679,2.0593,2.205
3.322684,0.6124,0.2281,2.1364,2.234
3.324719,0.6876,-0.2876,1.8210,1.968
3.326848,0.7721,-0.4473,1.5270,1.769
3.328485,0.7081,-0.2632,0.9181,1.189
3.332825,0.6236,-0.0791,0.5718,0.850
3.333262,0.4781,-0.0283,0.7491,0.889
3.335542,0.3286,-0.0254,0.3199,0.459
3.337099,0.2124,-0.0610,-0.1485,0.266
3.339359,0.1211,-0.0488,-0.2876,0.316
3.341811,0.0703,-0.0493,-0.1187,0.146
3.343772,0.0547,-0.0288,0.2608,0.268
3.345746,-0.0034,-0.0581,0.2036,0.212
3.348179,-0.0479,-0.0698,0.0957,0.128
3.350444,-0.0732,-0.1021,0.1626,0.205
3.352179,-0.0850,-0.1148,0.3345,0.364
3.354232,-0.1006,-0.1465,0.4849,0.516
3.356840,-0.0772,-0.1568,0.7144,0.735
3.358161,0.0264,-0.0459,0.8814,0.883
3.360680,0.3072,0.0308,1.0524,1.097
3.362715,0.6373,0.0142,1.4103,1.548
3.365979,0.8180,0.0215,1.5192,1.726
3.366732,0.7808,0.0210,1.1212,1.366
3.369042,0.7540,-0.1021,0.8746,1.159
3.371749,0.6588,-0.2432,0.5181,0.873
3.373198,0.6925,-0.2676,0.6695,1.000
3.375497,0.9630,-0.2012,1.1149,1.487
3.377411,1.3488,-0.1455,1.9924,2.410
3.379430,1.1481,-0.0591,1.7472,2.092
3.383643,0.8267,0.0000,1.2716,1.517
3.384105,0.5494,0.0737,0.9693,1.117
3.387080,0.5201,0.1494,1.2931,1.402
3.387904,0.5176,0.1055,1.7316,1.810
3.390017,0.5054,0.0054,1.9089,1.975
3.392005,0.4854,-0.0845,1.5890,1.664
3.394163,0.4830,-0.1768,1.1549,1.264
3.396280,0.4380,-0.1221,0.7608,0.886
3.399024,0.3628,-0.0977,0.4297,0.571
3.400686,0.2920,-0.0718,0.2246,0.375
3.403145,0.2461,-0.0156,0.1294,0.279
3.405485,0.2110,0.0161,0.1890,0.284
3.406828,0.3111,0.1206,0.3555,0.488
3.408672,1.0548,0.1001,1.4977,1.835
3.410883,1.4503,0.0669,2.0769,2.534
3.413015,0.9498,0.0972,0.8253,1.262
3.415770,0.7296,0.0908,-0.0386,0.736
3.417902,0.8453,0.0430,-0.1065,0.853
3.420015,0.7677,0.0547,-0.0938,0.775
3.421938,0.6763,0.0962,0.2378,0.723
3.424283,0.6622,0.0635,1.0231,1.220
3.425757,0.5943,-0.0894,0.8980,1.081
3.428137,0.5630,-0.3145,0.8448,1.063
3.429984,0.5040,0.0557,-0.2085,0.548
3.432315,0.4610,0.2476,0.4112,0.665
3.434400,0.6412,0.3745,0.7369,1.046
3.436519,0.8150,0.4649,1.9074,2.126
3.438616,0.6768,0.3824,1.2091,1.437
3.440675,0.5367,0.2788,0.6124,0.861
3.442503,0.4292,0.1270,0.2241,0.501
3.444973,0.3921,0.1011,0.1934,0.449
3.446951,0.4038,-0.1270,0.5098,0.663
3.449702,0.4102,-0.1763,0.8717,0.979
3.450859,0.3516,-0.1118,0.8687,0.944
3.453364,0.4112,-0.1743,1.3512,1.423
3.455683,0.4043,-0.0488,1.4020,1.460
3.457261,0.3487,0.1983,1.0558,1.129
3.459567,0.2627,0.3179,0.8819,0.974
3.461871,0.1983,0.3228,0.7354,0.827
3.463874,0.2505,0.3438,0.9923,1.080
3.467144,0.3062,0.3560,1.1002,1.196
3.468091,0.2657,0.3438,0.8902,0.991
3.470128,0.1524,0.3047,0.5303,0.630
3.472533,0.0718,0.2295,0.3599,0.433
3.474490,0.1265,-0.0107,0.5020,0.518
3.476576,0.2847,-0.1983,0.8375,0.907
3.478683,0.3667,-0.2368,0.7579,0.875
3.481066,0.2832,-0.2046,0.2925,0.456
3.483591,0.2603,-0.0986,-0.0518,0.283
3.485224,0.2764,-0.0791,0.1358,0.318
3.487755,0.3003,-0.0938,0.1812,0.363
3.489555,0.3091,-0.0698,0.2002,0.375
3.490994,0.3282,-0.0444,0.3741,0.500
3.492994,0.3877,0.0410,0.4908,0.627
3.495207,0.6954,0.2510,0.9879,1.234
3.497155,1.3712,0.3877,1.9694,2.431
3.499295,1.7497,0.4712,3.2176,3.693
3.501956,1.5295,0.4146,2.4929,2.954
3.504012,1.0538,0.3697,0.6392,1.287
3.505958,0.8907,0.2324,0.0005,0.921
3.508204,0.9381,-0.0210,0.0430,0.939
3.510211,0.9630,-0.2935,0.1729,1.021
3.512271,0.9347,-0.4019,0.3247,1.068
3.515513,0.8844,-0.5196,0.1851,1.042
3.516709,1.0397,-0.5352,2.4358,2.702
3.518999,1.2247,-0.5362,5.4102,5.573
3.521107,0.9562,-0.3980,4.2016,4.327
3.523704,0.5445,-0.0078,1.5006,1.596
3.524884,0.3531,0.2036,0.2608,0.484
3.527064,0.2627,0.2437,-0.0610,0.363
3.528947,0.1826,0.2471,-0.1162,0.329
3.530961,0.0908,0.2359,-0.1338,0.286
3.534146,-0.0156,0.2349,-0.1226,0.265
3.535344,-0.0933,0.2290,-0.1885,0.311
3.538083,-0.1704,0.1548,-0.1568,0.279
3.539958,-0.2295,0.0776,-0.1797,0.302
3.543593,-0.2217,0.0498,0.4537,0.507
3.543938,-0.1992,0.0732,1.0138,1.036
3.546130,-0.2617,0.0444,1.0846,1.117
3.548565,-0.3687,-0.0444,0.8492,0.927
3.550004,-0.4366,-0.0816,0.5792,0.730
3.552681,-0.3921,-0.1372,0.5801,0.714
3.554820,-0.2320,-0.2686,0.9278,0.993
3.557035,-0.0073,-0.4102,1.4709,1.527
3.558730,0.1924,-0.3120,1.8806,1.916
3.560714,0.4961,-0.4327,2.6761,2.756
3.562903,0.7247,-0.2510,2.7293,2.835
3.565757,0.9171,-0.1006,2.4382,2.607
3.567329,0.8014,-0.0728,1.7726,1.947
3.569417,0.5381,-0.1040,1.0963,1.226
3.571172,0.6236,0.0322,0.9752,1.158
3.573424,1.1876,0.2671,1.5568,1.976
3.575394,1.4137,0.2559,1.9475,2.420
3.577368,1.0030,0.2022,0.7203,1.251
3.579926,0.7657,0.1992,-0.1548,0.806
3.582277,0.8712,0.1235,-0.2227,0.908
3.585224,0.8365,0.0728,-0.3648,0.915
3.586820,0.7813,0.1094,-0.5777,0.978
3.588706,0.8180,0.0933,-0.0117,0.823
3.590038,0.7901,0.1216,0.6124,1.007
3.592553,0.8263,0.0000,0.4375,0.935
3.594531,1.2106,-0.1323,1.0138,1.585
3.596636,1.5207,-0.1372,1.6779,2.269
3.599284,1.3239,-0.1192,0.8067,1.555
3.601393,1.2140,0.0562,0.1841,1.229
3.603343,1.1075,0.1045,0.5460,1.239
3.605569,0.8438,0.3555,-0.1841,0.934
3.607354,0.7364,0.4522,0.8165,1.189
3.609319,0.7428,0.4038,1.5749,1.787
