time,gFx,gFy,gFz,TgF
12.341175,0.7672,0.0034,1.0260,1.281
12.343502,1.1066,0.0366,1.7512,2.072
12.347789,1.1691,0.0942,1.8361,2.179
12.348358,0.9107,0.2271,1.1671,1.498
12.350229,0.7310,0.2119,0.8272,1.124
12.351582,0.6949,0.1997,0.9469,1.191
12.353454,0.5928,-0.0576,0.9654,1.134
12.355507,0.4976,-0.0855,0.6138,0.795
12.358389,0.4590,0.0342,0.1333,0.479
12.360286,0.4278,0.0513,0.0161,0.431
12.362699,0.3921,0.0562,0.1724,0.432
12.364272,0.3482,0.0772,0.1919,0.405
12.366466,0.2813,0.0508,0.2158,0.358
12.368685,0.2339,-0.0386,0.5137,0.566
12.370879,0.2197,-0.1421,0.8175,0.858
12.372746,0.2740,-0.2407,0.8429,0.918
12.375224,0.3858,-0.2857,0.7335,0.877
12.377095,0.4971,-0.3272,0.7276,0.940
12.379835,0.5923,-0.3697,0.7520,1.026
12.381386,0.5689,-0.2930,0.7066,0.953
12.383473,0.7174,-0.1875,1.3561,1.546
12.385471,1.1573,-0.2930,3.0320,3.259
12.387329,1.2521,-0.2075,2.7747,3.051
12.389298,1.1300,-0.2823,1.3966,1.819
12.392162,1.0904,-0.2954,1.0201,1.522
12.394213,1.1876,-0.2217,1.3410,1.805
12.396711,1.0880,-0.0957,1.3195,1.713
12.398783,0.9312,-0.0962,0.7462,1.197
12.400260,0.7398,-0.1187,0.4190,0.858
12.402322,0.5958,-0.1216,0.4073,0.732
12.404400,0.5386,-0.1558,0.4170,0.699
12.406389,0.4913,-0.1665,0.4258,0.671
12.409083,0.4517,-0.2197,0.5880,0.773
12.410780,0.4331,-0.3155,0.6519,0.844
12.414335,0.4629,-0.3872,0.6759,0.906
12.415900,0.4478,-0.3086,0.2832,0.613
12.420372,0.3965,-0.1231,-0.2227,0.471
12.420553,0.5440,-0.0103,0.4263,0.691
12.421324,1.2745,0.0747,2.3533,2.677
12.423368,1.4132,0.1504,2.7278,3.076
12.425583,0.9649,0.1226,0.9947,1.391
12.427143,0.7164,0.0479,-0.2813,0.771
12.429464,0.8746,0.0757,0.1065,0.884
12.431397,1.0079,0.1128,1.0099,1.431
12.433988,0.8956,0.0479,0.4248,0.992
12.435658,0.7926,0.0166,-0.0523,0.794
12.438097,0.7379,0.0220,-0.1519,0.754
12.440131,0.7081,0.0415,0.2188,0.742
12.442311,0.6636,0.0518,0.4756,0.818
12.444338,0.6050,0.0117,0.2622,0.660
12.446518,0.5674,0.0034,0.1314,0.582
12.448872,0.5425,0.0107,0.4175,0.685
12.450933,0.5059,0.0562,0.6436,0.821
12.452851,0.4595,0.0654,0.5626,0.729
12.455318,0.5450,0.1514,0.8980,1.061
12.458149,0.6451,0.2676,1.0865,1.292
12.459246,0.5562,0.1904,0.4205,0.723
12.461303,0.5650,0.1621,0.3750,0.697
12.463924,0.6089,0.1773,0.5552,0.843
12.465406,0.5811,0.1738,0.4180,0.737
12.467820,0.5709,0.1568,0.3272,0.676
12.469651,0.5098,0.1636,0.3116,0.619
12.471887,0.4424,0.1304,0.1480,0.484
12.473631,0.3965,0.1328,0.1870,0.458
12.476025,0.3472,0.1489,0.1953,0.425
12.478102,0.3052,0.1709,0.3653,0.506
12.480364,0.2823,0.1607,0.5723,0.658
12.482540,0.2832,0.1196,0.8492,0.903
12.485172,0.3912,0.0571,0.9806,1.057
12.486923,0.5826,-0.0869,1.0489,1.203
12.488738,0.7457,-0.1318,1.4210,1.610
12.490988,0.8521,-0.1411,1.9606,2.142
12.492930,0.8775,0.0059,2.6414,2.783
12.496014,0.7178,-0.0308,2.5574,2.656
12.497655,0.4537,-0.1377,1.3937,1.472
12.499741,0.3536,-0.1123,0.4502,0.583
12.501582,0.3995,-0.0747,0.3794,0.556
12.503684,0.6910,-0.2622,1.8840,2.024
12.506060,0.9435,-0.3853,3.6190,3.760
12.507493,0.8546,-0.2305,2.0871,2.267
12.509593,0.7525,-0.1343,0.2427,0.802
12.515865,0.7100,0.0054,-0.3360,0.786
12.516315,0.7584,0.0132,-0.3887,0.852
12.516522,0.9019,-0.0093,-0.0059,0.902
12.518080,0.9610,-0.0649,0.8458,1.282
12.520160,0.9366,-0.1333,1.0113,1.385
12.522293,0.7999,-0.1235,0.4800,0.941
12.524384,0.7178,-0.0977,-0.3369,0.799
12.526642,0.6656,-0.1079,-0.2124,0.707
12.529383,0.5977,-0.1758,0.6031,0.867
12.531072,0.6705,-0.0337,1.0167,1.218
12.533762,0.9098,0.1338,1.2750,1.572
12.535392,1.0807,0.0952,1.3439,1.727
12.537249,1.0250,0.0020,0.9479,1.396
12.539410,0.8072,-0.0107,0.2134,0.835
12.541441,0.6397,-0.0190,-0.2779,0.698
12.543717,0.5001,-0.1548,0.2232,0.569
12.546847,0.4390,-0.0884,0.9830,1.080
12.547718,0.3741,-0.0571,1.5944,1.639
12.551307,0.3467,-0.1099,1.3244,1.373
12.552084,0.4268,-0.0376,1.4694,1.531
12.553991,0.7960,0.3042,2.3289,2.480
12.556139,0.9801,0.4444,2.6487,2.859
12.558181,0.9557,0.3667,2.3777,2.589
12.560592,0.7154,0.1192,1.4669,1.636
12.563438,0.6207,0.0352,0.9347,1.123
12.566115,0.5503,0.1524,0.6583,0.871
12.568097,0.4761,0.1997,0.7926,0.946
12.569003,0.4512,0.2022,0.6485,0.815
12.571289,0.5640,0.2134,0.9439,1.120
12.573160,0.6339,0.1245,0.8941,1.103
12.575257,0.6295,0.0449,0.6910,0.936
12.577306,0.5391,-0.0044,-0.0122,0.539
12.579462,0.4571,-0.0322,-0.6055,0.759
12.581579,0.4576,-0.0039,-0.4302,0.628
12.583800,0.4834,-0.0308,0.1397,0.504
12.585648,0.5826,-0.0215,0.5162,0.779
12.587467,0.6129,0.0195,0.5093,0.797
12.589621,0.5689,0.0322,0.1152,0.581
12.591905,0.4942,0.0449,-0.1592,0.521
12.593786,0.4053,0.0259,-0.3829,0.558
12.596196,0.3667,0.0156,-0.2945,0.471
12.598801,0.3838,0.0420,0.1138,0.403
12.600499,0.4180,0.0562,0.5572,0.699
12.602691,0.3995,0.0024,0.4073,0.570
12.604641,0.4410,0.0269,0.1416,0.464
12.606726,0.4781,0.0698,0.1988,0.522
12.608959,0.4454,0.1050,0.2837,0.538
12.611165,0.3443,0.0527,0.1123,0.366
12.615821,0.3150,-0.0620,0.0654,0.328
12.616247,0.3179,-0.0503,0.5972,0.678
12.617606,0.3047,-0.0327,1.0284,1.073
12.619803,0.2505,0.1201,0.9322,0.973
12.621456,0.3003,0.3653,1.3204,1.403
12.623646,0.4488,0.4507,1.7765,1.887
12.625714,0.5435,0.3614,1.7053,1.826
12.627529,0.6270,0.0606,1.1564,1.317
12.630036,0.7144,-0.0767,1.0045,1.235
12.632271,0.9464,-0.0742,1.7458,1.987
12.634236,1.2238,-0.0244,2.5935,2.868
12.636351,1.0797,-0.1563,1.5343,1.883
12.638341,0.9156,-0.2500,0.9098,1.315
12.640887,0.8980,-0.2901,1.0787,1.433
12.642719,0.9566,-0.3306,1.5949,1.889
12.645092,0.9640,-0.2940,1.6730,1.953
12.647051,0.9635,-0.2398,1.3468,1.673
12.649265,0.9825,-0.1460,0.6724,1.200
12.651166,1.0826,-0.1221,0.6060,1.247
12.653654,1.1002,-0.1685,0.3374,1.163
12.655430,1.0260,-0.1724,-0.1768,1.055
12.657316,0.9640,-0.1548,-0.4004,1.055
12.659426,0.9010,-0.1973,0.2466,0.955
12.661507,0.8243,-0.2066,0.6646,1.079
12.663748,0.7652,-0.1558,0.3267,0.846
12.668339,0.6832,-0.1719,0.1445,0.719
12.669084,0.6402,-0.2188,0.5591,0.878
12.669963,0.6436,-0.2422,1.1300,1.323
12.671693,0.6583,-0.2246,1.1046,1.305
12.674002,0.6256,-0.1270,0.4761,0.796
12.676004,0.5889,-0.1611,-0.2549,0.662
12.678423,0.5743,-0.1856,-0.2437,0.651
12.680642,0.5484,-0.1914,0.2256,0.623
12.682726,0.5079,-0.1587,0.4219,0.679
12.684811,0.4810,-0.1978,0.4126,0.664
12.687174,0.5147,-0.3409,0.9693,1.149
12.688848,0.5308,-0.2241,1.0865,1.230
12.691040,0.7174,0.0918,1.4836,1.650
12.693078,1.0011,-0.0010,2.4529,2.649
12.695601,1.1676,-0.0674,3.0565,3.273
12.697933,0.9200,0.2149,2.1233,2.324
12.699827,0.7320,0.2163,1.3434,1.545
12.701854,0.6881,0.1890,1.7487,1.889
12.704508,0.5772,0.1065,1.8195,1.912
12.705474,0.5084,0.1060,1.2194,1.325
12.707559,0.4947,0.0649,1.1061,1.213
12.709553,0.4512,-0.0420,1.3390,1.414
12.715613,0.4302,-0.0894,0.9581,1.054
12.716116,0.4273,-0.0840,0.4644,0.637
12.716496,0.4268,-0.1655,0.2412,0.517
12.720064,0.4297,-0.2300,0.3677,0.611
12.720463,0.4424,-0.1328,0.3623,0.587
12.722527,0.4966,-0.0264,0.2373,0.551
12.724946,0.5679,0.0239,0.2300,0.613
12.726950,0.7003,0.0122,0.4639,0.840
12.729989,0.8184,-0.0166,0.7379,1.102
12.731237,0.7930,0.0249,0.6265,1.011
12.733201,0.6744,0.0352,0.3247,0.749
12.735347,0.6148,0.0220,0.1699,0.638
12.737578,0.6207,0.0039,0.4312,0.756
12.739675,0.5587,-0.1875,0.6641,0.888
12.741865,0.6959,-0.0273,0.7178,1.000
12.743764,0.6270,0.1035,0.6934,0.941
12.747073,0.5411,0.1069,0.5938,0.810
12.747894,0.5967,-0.0117,0.9855,1.152
12.749963,0.6734,-0.3008,1.3849,1.569
12.752287,0.7462,-0.2832,1.2975,1.523
12.754117,0.7144,-0.0923,0.8722,1.131
12.756048,0.6089,0.0776,0.6798,0.916
12.758539,0.5206,0.0562,0.8150,0.969
12.760710,0.5411,-0.0078,1.0519,1.183
12.763908,0.5958,-0.0513,0.8805,1.064
12.765280,0.5733,-0.0107,0.4976,0.759
12.767390,0.5001,0.0410,0.3047,0.587
12.769071,0.4703,0.0249,0.2500,0.533
12.771392,0.4986,-0.0630,0.3394,0.606
12.773345,0.5186,-0.1494,0.4478,0.701
12.775513,0.5367,-0.1318,0.1812,0.582
12.777454,0.5044,-0.0747,-0.0063,0.510
12.780998,0.4859,0.0049,0.1904,0.522
12.781899,0.5186,-0.0015,0.4654,0.697
12.783884,0.5264,0.0117,0.4463,0.690
12.786266,0.5210,0.0874,0.4117,0.670
12.788014,0.5264,0.1455,0.5162,0.751
12.789796,0.5464,0.1738,0.6627,0.876
12.792575,0.6905,0.1216,0.9171,1.154
12.794690,0.8839,0.0488,1.0738,1.392
12.796878,0.9234,0.0845,0.9786,1.348
12.798741,0.8595,0.1616,0.7432,1.148
12.801217,0.7862,0.2046,0.5279,0.969
12.802877,0.7496,0.2178,0.4844,0.919
12.805115,0.8941,0.1983,0.8702,1.263
12.807139,0.9806,0.2046,1.2111,1.572
12.809134,0.8731,0.2598,0.9781,1.337
12.811246,0.8624,0.2989,1.0338,1.379
12.815774,0.8053,0.3169,1.0602,1.369
12.816281,0.7242,0.2578,0.9391,1.214
12.818097,0.7779,0.0107,1.1906,1.422
12.820049,0.7144,-0.0874,1.2994,1.485
12.821893,0.5977,0.0093,1.1310,1.279
12.824313,0.4493,0.0850,0.7535,0.881
12.825760,0.4307,-0.1104,0.4795,0.654
12.827738,0.6080,-0.3902,1.4933,1.659
12.830149,0.7447,-0.4576,2.1008,2.275
12.831985,0.7579,-0.3741,1.3454,1.589
12.834434,0.7540,-0.3619,0.4415,0.946
12.836262,0.7545,-0.3975,0.2842,0.899
12.838685,0.7691,-0.4673,0.6334,1.100
12.841585,0.7725,-0.5147,1.1593,1.485
12.843087,0.7423,-0.5040,1.2658,1.551
12.845405,0.7213,-0.4688,1.0709,1.374
12.847194,0.7198,-0.4151,0.6861,1.078
12.849313,0.6890,-0.3999,0.3951,0.889
12.851612,0.6578,-0.3775,0.3384,0.830
12.853403,0.5772,-0.2940,0.4957,0.816
12.855619,0.5230,-0.1553,0.5787,0.795
12.857558,0.4952,-0.1148,0.5919,0.780
12.859718,0.4639,-0.1651,0.6422,0.809
12.861741,0.4839,-0.2354,0.9391,1.082
12.864831,0.6319,-0.2661,1.2164,1.396
12.866173,0.7520,-0.1948,1.1583,1.395
12.868293,0.6964,-0.0684,0.6006,0.922
12.869988,0.6070,-0.0068,0.1968,0.638
12.872372,0.5469,0.0146,0.2246,0.591
12.875062,0.5860,0.0630,0.6050,0.845
12.877161,0.7755,0.1372,1.1974,1.433
12.878594,0.9664,0.1455,1.5334,1.818
12.881484,0.9171,0.1577,1.1930,1.513
12.883206,0.8184,0.1821,0.7808,1.146
12.885325,0.8370,0.2393,0.9391,1.280
12.887642,0.9117,0.3003,1.4157,1.710
12.889204,0.9029,0.2779,1.5089,1.780
12.891353,0.7476,0.0996,1.3366,1.535
12.893422,0.5489,0.0552,1.2091,1.329
12.895466,0.5274,0.1690,1.3834,1.490
12.897565,0.4449,0.1738,1.2106,1.301
12.899653,0.3892,0.1255,0.8223,0.918
12.901778,0.3609,0.1011,0.6622,0.761
12.903860,0.3662,0.0552,0.9278,0.999
12.905741,0.3638,-0.0347,1.2614,1.313
12.907713,0.3550,-0.0015,0.6832,0.770
12.909830,0.3496,0.0288,0.0820,0.360
12.912205,0.3853,0.0776,0.3931,0.556
12.915144,0.4258,0.1069,0.7672,0.884
12.916523,0.4048,0.0918,0.5660,0.702
12.919186,0.3912,0.0864,0.3970,0.564
12.920789,0.4058,0.1045,0.4761,0.634
12.922946,0.4825,0.1104,0.7413,0.891
12.924914,0.5933,0.0781,0.7286,0.943
12.927358,0.6246,0.1157,0.6329,0.897
12.929341,0.6549,0.1450,0.6529,0.936
12.933855,0.6456,0.1304,0.6202,0.905
12.934525,0.6373,0.0972,0.5577,0.852
12.936219,0.6778,0.0816,0.6627,0.951
12.938589,0.6920,0.0122,0.6099,0.922
12.939839,0.6715,-0.0234,0.4107,0.787
12.941894,0.6675,-0.0254,0.3570,0.757
12.944964,0.6558,-0.0142,0.4019,0.769
12.945856,0.6617,-0.0137,0.3951,0.771
12.948017,0.7647,0.0000,0.6046,0.975
12.950071,0.7359,0.0205,0.4932,0.886
12.952504,0.6724,0.0186,0.3926,0.779
12.954496,0.7447,0.0732,0.8287,1.117
12.956641,0.7686,0.0903,0.8917,1.181
12.958717,0.6988,0.0649,0.5523,0.893
12.961286,0.6168,0.1128,0.5533,0.836
12.964098,0.6182,0.0513,0.8526,1.054
12.965689,0.6876,-0.0317,0.8346,1.082
12.967792,0.7169,-0.0693,0.6329,0.959
12.969497,0.7877,-0.0410,0.9059,1.201
12.971462,0.7774,-0.0459,0.9400,1.221
12.973577,0.7574,-0.1743,0.8233,1.132
12.975611,0.7491,-0.1563,0.9210,1.197
12.978212,0.6998,-0.0728,1.0299,1.247
12.980532,0.6187,-0.0845,0.9732,1.156
12.982235,0.5787,-0.1748,1.0055,1.173
12.984842,0.5894,-0.0342,0.9791,1.143
12.985961,0.5328,-0.0264,0.7916,0.955
12.987955,0.4688,-0.0913,0.7716,0.907
12.990252,0.4703,-0.1846,0.9327,1.061
12.992357,0.5792,-0.1382,1.0016,1.165
12.995086,0.6861,-0.0689,0.8653,1.106
12.996578,0.7271,-0.1392,0.8399,1.120
12.999234,0.7564,-0.1841,0.8839,1.178
13.000973,0.8204,-0.1416,0.8888,1.218
13.003590,0.8492,-0.1206,0.8399,1.200
13.005164,0.8165,-0.1099,0.8429,1.179
13.007416,0.7647,-0.0693,0.8658,1.157
13.009296,0.7423,-0.0415,0.8297,1.114
13.011557,0.7271,-0.0425,0.7667,1.058
13.016720,0.7135,-0.0420,0.7359,1.026
13.017216,0.6949,-0.0190,0.7721,1.039
13.017933,0.6583,0.0039,0.8365,1.064
13.021303,0.5748,0.0137,0.8360,1.015
13.021987,0.4507,-0.0288,0.7711,0.894
13.024317,0.3785,-0.0635,0.7403,0.834
13.025931,0.3682,-0.0601,0.7452,0.833
13.028009,0.3955,-0.0840,0.7530,0.855
13.030975,0.4649,-0.0772,0.8272,0.952
13.032642,0.5303,-0.0298,0.8995,1.045
13.035195,0.5235,-0.0303,0.8902,1.033
13.036731,0.4961,-0.0327,0.8668,0.999
13.038894,0.4898,-0.0166,0.8790,1.006
13.041035,0.4766,-0.0146,0.9225,1.038
13.043236,0.4629,-0.0083,0.9684,1.073
13.045225,0.4917,0.0352,1.0006,1.115
13.047348,0.5342,0.0156,1.0157,1.148
13.049500,0.5489,0.0449,1.0045,1.146
13.051777,0.5127,0.0850,0.9513,1.084
13.053694,0.5005,0.0425,0.9269,1.054
13.055651,0.5709,0.0469,0.8932,1.061
13.057800,0.6129,0.0801,0.8404,1.043
13.059774,0.5889,0.0576,0.7701,0.971
13.062059,0.5811,0.0606,0.7232,0.930
13.064393,0.5674,0.0786,0.6842,0.892
13.066477,0.5450,0.0982,0.6549,0.858
13.068397,0.5108,0.0952,0.6260,0.814
13.070539,0.4883,0.0772,0.6060,0.782
13.072200,0.4986,0.0669,0.5840,0.771
13.074497,0.5367,0.0474,0.5914,0.800
13.076512,0.5811,0.0610,0.6168,0.850
13.079112,0.6080,0.0918,0.6324,0.882
13.081580,0.6041,0.0376,0.6661,0.900
13.083798,0.6578,0.0264,0.7091,0.968
13.085219,0.7183,0.0420,0.7574,1.045
13.087353,0.7476,0.0347,0.8101,1.103
13.089378,0.7677,0.0283,0.8678,1.159
13.091516,0.7677,0.0063,0.8878,1.174
13.093589,0.7554,-0.0073,0.8946,1.171
13.095714,0.7301,0.0078,0.9215,1.176
13.097728,0.6768,0.0391,0.9376,1.157
13.099941,0.5499,0.0620,0.8814,1.041
13.102017,0.3912,0.0269,0.8131,0.903
13.104132,0.3457,-0.0483,0.8087,0.881
13.105899,0.3824,-0.1182,0.8741,0.961
13.108133,0.4156,-0.1358,0.9137,1.013
13.110145,0.4927,-0.1035,0.8790,1.013
13.112512,0.5626,-0.0723,0.8614,1.031
13.115067,0.5914,-0.0659,0.8751,1.058
13.116839,0.5738,-0.0630,0.8736,1.047
13.118997,0.5718,-0.0640,0.8746,1.047
13.120972,0.5894,-0.0806,0.8873,1.068
13.122971,0.5963,-0.1157,0.8966,1.083
13.125175,0.6202,-0.1265,0.8853,1.088
13.127255,0.6563,-0.0879,0.8795,1.101
13.129328,0.6710,-0.0405,0.8595,1.091
13.132964,0.6583,-0.0264,0.8267,1.057
13.133578,0.6373,-0.0396,0.8097,1.031
13.137192,0.6295,-0.0415,0.8180,1.033
13.137777,0.6397,-0.0200,0.8370,1.054
13.139893,0.6256,-0.0244,0.8458,1.052
13.142036,0.6065,-0.0254,0.8331,1.031
13.144224,0.5865,-0.0230,0.8194,1.008
13.146100,0.5777,-0.0117,0.8209,1.004
13.148021,0.5748,0.0078,0.8228,1.004
13.150203,0.5499,-0.0093,0.8429,1.006
13.152304,0.5362,-0.0317,0.8766,1.028
13.154491,0.5445,-0.0244,0.8961,1.049
13.156598,0.5694,-0.0010,0.9127,1.076
13.158953,0.5894,0.0151,0.9278,1.099
13.161055,0.5894,0.0063,0.9308,1.102
13.162997,0.5787,-0.0044,0.8985,1.069
13.165126,0.5547,-0.0195,0.8321,1.000
13.167380,0.5460,-0.0078,0.7862,0.957
13.169518,0.5254,-0.0190,0.7198,0.891
13.171603,0.5186,-0.0317,0.7027,0.874
13.173593,0.5982,-0.0234,0.7247,0.940
13.175828,0.6422,-0.0454,0.7056,0.955
13.177928,0.6636,-0.0464,0.6954,0.962
13.180082,0.6749,-0.0371,0.7081,0.979
13.182159,0.7017,-0.0269,0.7320,1.014
13.184209,0.7310,-0.0083,0.7633,1.057
13.186133,0.7257,0.0039,0.7852,1.069
13.188131,0.7056,0.0005,0.7916,1.060
13.190540,0.6998,0.0151,0.8018,1.064
13.192707,0.6514,0.0273,0.8082,1.038
13.194761,0.5757,0.0273,0.8189,1.001
13.196792,0.5201,0.0396,0.8346,0.984
13.199028,0.4986,0.0586,0.8477,0.985
13.201128,0.4878,0.0645,0.8346,0.969
13.203160,0.4805,0.0591,0.8175,0.950
13.205248,0.4800,0.0410,0.8028,0.936
13.207373,0.4874,0.0352,0.7950,0.933
13.209558,0.4844,0.0439,0.7979,0.935
13.211527,0.4688,0.0513,0.8077,0.935
13.213725,0.4473,0.0503,0.8175,0.933
13.216554,0.4327,0.0479,0.8365,0.943
13.218453,0.4322,0.0454,0.8590,0.963
13.220991,0.4473,0.0410,0.8814,0.989
13.222120,0.4727,0.0322,0.9015,1.018
13.224175,0.5005,0.0190,0.9161,1.044
13.226023,0.5210,0.0122,0.9273,1.064
13.228122,0.5269,0.0063,0.9059,1.048
13.230208,0.5176,-0.0049,0.8849,1.025
13.232429,0.5035,-0.0132,0.8746,1.009
13.234651,0.4932,-0.0161,0.8707,1.001
13.236646,0.4869,-0.0239,0.8761,1.003
13.239110,0.4888,-0.0371,0.8814,1.009
13.241057,0.4957,-0.0493,0.8814,1.012
13.243269,0.5059,-0.0557,0.8805,1.017
13.245621,0.5162,-0.0581,0.8849,1.026
13.248552,0.5201,-0.0625,0.8932,1.035
13.249555,0.5210,-0.0703,0.9019,1.044
13.251649,0.5210,-0.0728,0.9049,1.047
13.253817,0.5220,-0.0708,0.9044,1.047
13.255918,0.5235,-0.0708,0.9059,1.049
13.258022,0.5225,-0.0742,0.9083,1.050
13.260091,0.5220,-0.0728,0.9083,1.050
13.262084,0.5210,-0.0674,0.9034,1.045
13.264925,0.5167,-0.0635,0.8951,1.035
13.266209,0.5074,-0.0606,0.8849,1.022
13.268728,0.4917,-0.0571,0.8795,1.009
13.270688,0.4786,-0.0474,0.8785,1.002
13.272703,0.4732,-0.0371,0.8741,0.995
13.274827,0.4766,-0.0278,0.8678,0.990
13.276933,0.4878,-0.0215,0.8629,0.991
13.279106,0.5035,-0.0137,0.8565,0.994
13.282466,0.5142,-0.0073,0.8507,0.994
13.284095,0.5171,-0.0024,0.8487,0.994
13.286217,0.5132,0.0054,0.8433,0.987
13.287665,0.5108,0.0151,0.8394,0.983
13.289560,0.5093,0.0239,0.8370,0.980
13.291617,0.5074,0.0264,0.8355,0.978
13.293802,0.5093,0.0239,0.8321,0.976
13.295898,0.5162,0.0244,0.8311,0.979
13.298704,0.5235,0.0264,0.8297,0.981
13.300070,0.5230,0.0264,0.8292,0.981
13.302145,0.5171,0.0249,0.8292,0.978
13.304328,0.5132,0.0239,0.8311,0.977
13.306146,0.5098,0.0254,0.8331,0.977
13.308220,0.5093,0.0234,0.8375,0.980
13.310657,0.5113,0.0186,0.8419,0.985
13.312353,0.5162,0.0156,0.8473,0.992
13.315138,0.5230,0.0156,0.8541,1.002
13.318075,0.5264,0.0151,0.8600,1.008
13.319251,0.5269,0.0103,0.8668,1.014
13.321245,0.5259,0.0063,0.8731,1.019
13.323295,0.5220,0.0059,0.8780,1.022
13.325403,0.5186,0.0044,0.8795,1.021
13.327743,0.5137,-0.0010,0.8795,1.019
13.329655,0.5098,-0.0063,0.8766,1.014
13.334255,0.5074,-0.0093,0.8751,1.012
13.334790,0.5049,-0.0117,0.8731,1.009
13.336406,0.5005,-0.0171,0.8697,1.004
13.338018,0.4961,-0.0215,0.8663,0.999
13.340163,0.4957,-0.0220,0.8648,0.997
13.342201,0.4966,-0.0230,0.8643,0.997
13.344378,0.4991,-0.0254,0.8639,0.998
13.346231,0.5015,-0.0288,0.8604,0.996
13.348473,0.5059,-0.0293,0.8595,0.998
13.350697,0.5113,-0.0283,0.8614,1.002
13.352913,0.5132,-0.0298,0.8634,1.005
13.354995,0.5137,-0.0317,0.8619,1.004
13.356946,0.5152,-0.0322,0.8619,1.005
13.358979,0.5167,-0.0317,0.8614,1.005
13.361256,0.5157,-0.0322,0.8624,1.005
13.363317,0.5137,-0.0342,0.8604,1.003
13.365369,0.5118,-0.0337,0.8614,1.003
13.367571,0.5113,-0.0313,0.8624,1.003
13.369736,0.5093,-0.0283,0.8648,1.004
13.371841,0.5074,-0.0264,0.8653,1.003
13.373888,0.5059,-0.0234,0.8673,1.004
13.375965,0.5069,-0.0186,0.8707,1.008
13.378233,0.5079,-0.0137,0.8717,1.009
13.380149,0.5093,-0.0098,0.8726,1.010
13.382808,0.5108,-0.0068,0.8722,1.011
13.384428,0.5113,-0.0020,0.8717,1.011
13.386456,0.5118,0.0034,0.8697,1.009
13.388498,0.5127,0.0059,0.8683,1.008
13.390527,0.5127,0.0063,0.8653,1.006
13.392575,0.5127,0.0088,0.8624,1.003
13.394755,0.5118,0.0103,0.8614,1.002
13.396820,0.5113,0.0122,0.8575,0.998
13.399177,0.5103,0.0112,0.8536,0.995
13.401556,0.5103,0.0107,0.8516,0.993
13.403418,0.5113,0.0122,0.8482,0.990
13.406460,0.5123,0.0107,0.8443,0.988
13.408248,0.5118,0.0088,0.8409,0.984
13.410167,0.5123,0.0068,0.8404,0.984
13.413221,0.5142,0.0063,0.8404,0.985
13.417701,0.5152,0.0054,0.8414,0.987
13.418161,0.5157,0.0020,0.8414,0.987
13.418346,0.5167,-0.0020,0.8443,0.990
13.420192,0.5171,-0.0024,0.8482,0.993
13.422897,0.5181,-0.0049,0.8512,0.996
13.424302,0.5162,-0.0088,0.8541,0.998
13.426172,0.5142,-0.0122,0.8580,1.000
13.428370,0.5123,-0.0127,0.8629,1.004
13.430595,0.5113,-0.0151,0.8658,1.006
13.433397,0.5088,-0.0181,0.8692,1.007
13.435083,0.5059,-0.0210,0.8726,1.009
13.437180,0.5044,-0.0220,0.8751,1.010
13.439735,0.5035,-0.0230,0.8761,1.011
13.441426,0.5030,-0.0244,0.8775,1.012
13.443532,0.5040,-0.0264,0.8795,1.014
13.445717,0.5044,-0.0254,0.8795,1.014
13.449150,0.5064,-0.0239,0.8795,1.015
13.450667,0.5074,-0.0244,0.8780,1.014
13.452066,0.5084,-0.0254,0.8766,1.014
13.454364,0.5108,-0.0244,0.8751,1.014
13.456167,0.5127,-0.0225,0.8731,1.013
13.458301,0.5127,-0.0205,0.8702,1.010
13.460224,0.5137,-0.0195,0.8663,1.007
13.462205,0.5137,-0.0176,0.8634,1.005
13.464318,0.5147,-0.0146,0.8609,1.003
13.467041,0.5142,-0.0127,0.8585,1.001
13.468621,0.5127,-0.0132,0.8560,0.998
13.470812,0.5108,-0.0098,0.8531,0.994
13.472699,0.5118,-0.0068,0.8512,0.993
13.474965,0.5127,-0.0049,0.8502,0.993
13.476921,0.5113,-0.0029,0.8502,0.992
13.479667,0.5113,-0.0005,0.8497,0.992
13.482360,0.5123,0.0015,0.8507,0.993
13.483918,0.5127,0.0039,0.8497,0.992
13.486075,0.5118,0.0034,0.8516,0.994
13.488311,0.5123,0.0044,0.8536,0.996
13.489948,0.5127,0.0049,0.8536,0.996
13.492047,0.5132,0.0049,0.8560,0.998
13.494005,0.5132,0.0039,0.8570,0.999
13.496483,0.5127,0.0034,0.8590,1.000
13.499798,0.5142,0.0020,0.8585,1.001
13.500878,0.5132,0.0015,0.8604,1.002
13.502735,0.5123,-0.0010,0.8609,1.002
13.504659,0.5118,-0.0039,0.8624,1.003
13.506462,0.5118,-0.0059,0.8629,1.003
13.508584,0.5113,-0.0059,0.8639,1.004
13.510923,0.5103,-0.0078,0.8634,1.003
13.513587,0.5108,-0.0107,0.8639,1.004
13.515889,0.5108,-0.0132,0.8639,1.004
13.517637,0.5123,-0.0132,0.8639,1.004
13.519481,0.5108,-0.0146,0.8643,1.004
13.521503,0.5103,-0.0171,0.8634,1.003
13.523477,0.5093,-0.0176,0.8629,1.002
13.525758,0.5103,-0.0171,0.8634,1.003
13.527927,0.5108,-0.0166,0.8639,1.004
13.529975,0.5108,-0.0171,0.8639,1.004
13.533805,0.5088,-0.0186,0.8643,1.003
13.534080,0.5084,-0.0181,0.8653,1.004
13.537150,0.5093,-0.0181,0.8653,1.004
