time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.907482,-5.4213,-1.7385,15.7938,16.789
3.90837,-4.6286,0.5974,11.4735,12.386
3.911264,0.1178,-0.0044,9.7048,9.706
3.915261,-0.0647,-0.1373,3.8573,3.86
3.919542,-1.8818,-0.7904,-2.221,3.016
3.928484,-3.457,-1.0427,-11.6881,12.233
3.932494,-2.571,-2.2864,-9.9048,10.485
3.936443,-2.7319,-1.3632,-11.3039,11.709
3.940572,0.8676,0.7644,3.5309,3.715
3.945091,3.9819,1.9132,0.2813,4.427
3.95376,6.9505,1.6482,-3.1233,7.796
3.957875,4.3093,-0.4145,-10.6283,11.476
3.961708,0.9156,-0.8923,6.2552,6.384
3.965814,-0.1865,-2.9453,3.2575,4.396
3.970076,-1.9588,-2.6813,-5.9071,6.776
3.974328,2.4185,-1.9298,23.3923,23.596
3.983749,6.0602,-0.447,11.5385,13.041
3.987307,3.511,2.5386,-4.7895,6.458
3.992712,2.6463,3.7779,5.4109,7.11
3.995786,-0.8922,1.3447,-2.2899,2.801
3.999614,-2.0944,-0.304,-10.6358,10.844
4.007989,-4.2348,-0.2519,-6.4377,7.71
4.012715,-5.665,-0.9117,-9.4957,11.095
4.020435,-4.4732,-2.773,-1.1068,5.378
4.020915,0.2884,-1.081,6.2906,6.389
4.025068,2.6664,-0.9328,-1.9875,3.454
4.03406,4.0975,-0.1538,-3.6259,5.474
4.037762,1.167,1.8962,5.5261,5.958
4.042369,2.3061,1.1675,4.5084,5.197
4.045572,-2.3208,3.1193,6.8766,7.9
4.049612,-5.0145,1.6761,10.719,11.952
4.054396,-3.6191,-1.4387,2.1892,4.468
4.063073,0.1139,-4.1867,-1.4874,4.445
4.067673,1.2679,-3.3391,-6.9257,7.792
4.072169,2.9289,-0.6987,-1.9894,3.609
4.075974,2.1088,0.74,3.5765,4.217
4.079888,1.5933,-0.3198,3.6767,4.02
4.088267,2.4745,-1.7738,-9.7254,10.191
4.095581,2.2057,-0.8675,-17.9145,18.071
4.096649,0.8918,-1.6349,-10.5954,10.758
4.106268,-1.5922,-1.9381,1.8402,3.111
4.106636,-2.7814,1.6761,5.3176,6.231
4.109238,-3.564,3.0707,-1.5176,4.943
4.118359,-6.756,1.2994,-8.4036,10.861
4.121931,-3.1187,-4.7234,17.9649,18.835
4.126281,2.4216,-1.9086,9.1727,9.677
4.130068,5.8579,1.672,12.2191,13.653
4.134877,9.0293,1.4249,16.0503,18.471
4.14345,4.6193,1.0656,-5.5179,7.275
4.150258,2.6,-0.4506,-13.0603,13.324
4.151702,0.8422,1.0006,-11.609,11.682
4.155597,-0.8427,2.9694,-1.3024,3.35
4.160238,-2.7281,1.6696,-2.5235,4.074
4.168082,-2.6932,-0.7615,-7.4735,7.98
4.172279,-0.7462,-1.9367,-3.3543,3.944
4.177532,0.5705,-1.749,-6.9453,7.185
4.181195,-0.7024,-0.746,-14.4343,14.471
4.185353,0.4867,-2.7516,-1.9359,3.399
4.189563,5.3348,-4.6168,4.5726,8.407
4.198034,12.0589,-0.6246,25.2329,27.973
4.205354,5.7432,2.0645,2.1346,6.466
4.206275,1.2562,2.1714,-2.8605,3.805
4.210805,-1.0241,1.2844,-4.3623,4.661
4.214198,-4.3585,-0.1831,-1.6547,4.666
4.223223,-8.4676,1.8611,14.172,16.614
4.227297,-9.4431,-0.4036,22.5147,24.418
4.231752,-5.3067,0.2873,0.2055,5.318
4.23582,-4.538,-0.1459,-4.0415,6.079
4.239701,-4.1769,-0.9039,-8.8509,9.829
4.247879,-4.0765,-0.0712,-10.2925,11.071
4.253222,-0.6279,3.1215,3.5668,4.781
4.256912,-1.4603,1.8955,-8.0012,8.351
4.261422,-1.1443,1.1143,-11.2707,11.383
4.265611,0.908,-0.4446,-3.7918,3.924
4.27011,4.0609,-2.7804,-5.3597,7.276
4.278378,5.9591,-1.5346,2.6631,6.705
4.282315,8.0572,3.4166,6.9803,11.194
4.286477,3.0121,3.8547,5.6065,7.441
4.290392,0.9348,-0.0599,6.9743,7.037
4.294536,1.5465,-3.0696,-0.8454,3.54
