time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.245290,4.4787,1.3343,1.2254,4.831
2.253686,2.5243,2.2525,0.7150,3.458
2.257935,1.6286,1.5021,-1.9936,2.980
2.262602,-0.7854,0.9118,-3.6870,3.878
2.266781,-1.1488,-0.0496,-0.6416,1.317
2.271053,-0.1447,-0.8517,1.1505,1.439
2.275286,-0.2518,-0.9320,3.4409,3.574
2.283671,1.7032,-0.2629,5.1609,5.441
2.287523,2.7948,-0.1239,2.5285,3.771
2.291535,2.6809,0.3132,-0.1071,2.701
2.295667,3.1004,0.0860,-1.3208,3.371
2.300103,2.9705,-0.4992,-2.4633,3.891
2.308905,3.5991,-0.6803,-1.3029,3.888
2.313132,3.7150,-0.5311,0.4657,3.782
2.317075,3.6930,0.2357,2.5621,4.501
2.321587,3.8172,0.8932,4.4313,5.917
2.325545,2.9544,1.7607,3.3327,4.789
2.334025,1.2691,1.3499,-0.0166,1.853
2.338149,1.6023,-0.2567,-3.6122,3.960
2.342371,1.2625,-0.0371,-3.2113,3.451
2.346790,0.5437,-0.5969,-2.3957,2.528
2.350930,0.3156,-0.3665,-1.0192,1.128
2.355647,0.4042,0.7480,4.4802,4.560
2.363609,2.6790,-0.1384,9.7315,10.094
2.367670,2.7474,-2.3213,4.9075,6.084
2.371609,1.2136,-0.8863,0.3862,1.552
2.375620,0.5816,-0.0207,-1.3458,1.466
2.379989,-1.2484,-2.0926,-2.1820,3.271
2.388835,1.2256,-0.2303,-0.7605,1.461
2.393095,1.7567,1.3962,-0.3257,2.267
2.397252,1.4787,0.1226,3.9699,4.238
2.401704,-0.3779,-1.8716,3.0526,3.601
2.405652,0.1043,-0.8350,-1.8757,2.056
2.414185,0.3568,0.3836,1.1168,1.234
2.418396,6.2475,0.5371,-0.9087,6.336
2.422623,3.6688,1.2058,-6.2445,7.342
2.427064,-0.0588,0.2361,-1.2124,1.237
2.431044,1.2040,-0.5232,-2.2513,2.606
2.435854,-3.1639,-0.7840,1.4481,3.567
2.443625,0.4716,0.8611,6.0916,6.170
2.448213,2.2442,0.2408,-2.2272,3.171
2.452162,2.0985,-1.4585,1.5388,2.983
2.455854,4.9470,1.5117,2.0478,5.563
2.459929,5.6747,2.7681,-0.4707,6.331
2.469430,4.3506,-1.7985,5.6094,7.323
2.473845,1.4424,-3.1763,3.5187,4.955
2.477618,-5.2321,2.0664,2.0865,6.000
2.482165,-3.0566,-1.2388,-2.4973,4.137
2.486803,-2.0320,-0.6018,-3.9280,4.463
2.490269,2.3385,1.6478,-4.0060,4.923
2.498938,0.8967,1.3774,-1.2403,2.059
2.503497,3.1199,-1.2339,1.0633,3.519
2.507555,2.7191,-0.9178,1.3027,3.152
2.511096,-1.8967,0.2610,4.8845,5.246
2.515928,0.7067,0.0253,6.3199,6.359
2.524687,4.0881,1.6619,-0.8968,4.503
2.527945,5.5385,1.8411,-1.7118,6.082
2.532922,4.4544,0.3999,-2.7305,5.240
2.535952,0.2004,-0.7264,-4.7204,4.780
2.540933,-2.5131,-1.6773,-0.9256,3.160
2.551678,-0.9237,0.6620,8.3015,8.379
2.553264,3.9659,-1.6657,6.0194,7.398
2.558910,0.8879,0.5413,6.2802,6.366
2.561609,3.3516,-0.4236,0.8933,3.494
2.565654,2.0463,1.3613,-3.2784,4.097
2.569849,3.6409,0.2721,-1.0836,3.808
2.578770,2.4330,1.7193,-5.4582,6.218
2.582831,2.9116,0.3575,-4.9447,5.749
2.587079,-0.5308,-0.0200,-1.5056,1.597
2.590994,-1.4296,-1.2270,0.4457,1.936
2.595576,1.6624,-2.4643,-1.0731,3.160
2.603892,-4.3998,4.7754,16.0835,17.345
2.607897,1.9402,-4.3874,9.2155,10.389
2.611680,1.9978,-2.6767,-6.4266,7.243
2.615959,0.6367,1.4453,1.3650,2.087
2.620908,3.9187,-0.1449,-5.9370,7.115
2.629123,3.5481,0.8810,-7.4121,8.265
2.634879,2.6241,0.5147,1.6118,3.122
2.637582,1.3226,-0.4363,-6.1936,6.348
2.641661,-6.9450,-1.6847,-1.4479,7.292
2.646123,-4.3627,-2.3027,2.5880,5.571
2.649896,2.6487,-6.4357,1.6991,7.164
2.658582,4.0366,5.2108,22.2748,23.230
2.662788,3.2302,0.9670,9.1341,9.737
2.667329,5.0618,-4.1041,-7.3702,9.838
2.671425,-1.3487,-3.0924,-3.7171,5.020
2.675224,-3.7804,-1.5778,-0.4904,4.126
2.684183,-0.7067,3.9567,-3.0752,5.061
2.687940,2.9737,2.3980,-5.6051,6.783
2.691889,0.2415,0.1366,-2.8896,2.903
2.696378,2.1124,0.2781,-7.5776,7.871
2.700916,-0.5905,-1.3306,-8.2747,8.402
2.704874,-0.9616,-0.9254,4.8980,5.077
2.713451,-7.2092,3.2048,19.2337,20.789
2.717878,-0.8386,-2.9951,17.8584,18.127
2.722218,-0.7179,-2.7594,0.9319,3.000
2.726168,2.1721,-0.2873,-6.4953,6.855
2.730336,3.3151,0.9976,-8.7976,9.454
2.738599,3.8878,1.2359,-9.7390,10.559
