time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.313885,10.9246,-2.0607,16.5028,19.898
5.315154,7.0768,0.9607,-2.4428,7.548
5.319139,-4.0915,0.1284,-3.0944,5.131
5.323508,-6.7061,-1.4995,-5.5488,8.832
5.327735,2.0855,-1.532,-8.503,8.888
5.335953,1.3791,-0.8729,-5.5226,5.759
5.340278,-4.0411,0.1241,7.9063,8.88
5.344083,-1.6934,0.8199,10.7846,10.947
5.34821,4.4582,-0.5221,6.7239,8.084
5.35268,1.7765,-1.6955,0.005,2.456
5.361456,-3.0737,1.4172,-17.835,18.153
5.365639,-1.654,-3.3746,-1.0612,3.905
5.369859,0.2618,0.1322,3.7142,3.726
5.374092,-0.4758,0.5708,0.0503,0.745
5.378069,1.4316,-0.9484,6.4337,6.659
5.387083,3.2128,-1.9432,9.3309,10.058
5.390807,-0.4586,0.6086,-20.4512,20.465
5.394952,1.7466,-0.0532,-9.3209,9.483
5.399163,1.0399,1.1697,-3.8892,4.192
5.40346,-1.9835,-0.2477,-7.7667,8.02
5.40766,-8.2537,-2.6277,3.3676,9.293
5.416022,0.1849,-5.3771,0.5837,5.412
5.42011,5.5115,2.4866,20.2554,21.139
5.423979,4.3081,-3.7596,19.2317,20.064
5.428553,-3.6491,-4.833,-7.2348,9.435
5.432679,-10.0234,-0.4825,-18.0142,20.621
5.441559,-1.0706,1.3202,0.1522,1.707
5.445759,3.1093,-0.4893,-9.866,10.356
5.449917,2.4535,1.503,-10.0355,10.44
5.454172,10.3514,-0.3724,-1.5123,10.468
5.458155,6.1129,-4.3785,4.2348,8.63
5.4626,2.1963,-1.8188,9.3987,9.822
5.471097,-1.566,-3.2907,18.8383,19.188
5.475063,-15.7834,-3.5344,23.8982,28.857
5.479478,2.4111,-2.4686,-9.4577,10.068
5.483473,0.2566,1.0827,-21.2061,21.235
5.487816,-4.256,3.8632,-14.7901,15.868
5.496135,3.7044,2.977,-6.2948,7.887
5.500223,3.6734,3.5828,-10.6942,11.862
5.506587,5.5064,-2.1983,3.6574,6.966
5.508531,-4.6731,-4.4441,12.3394,13.923
5.512787,-11.8259,-3.8196,12.3212,17.5
5.52155,-10.6786,-4.3519,4.1266,12.247
5.525873,0.8142,-1.6749,-2.1579,2.85
5.529947,0.0614,-1.8126,-8.2399,8.437
5.534095,3.2227,-2.2021,-7.7037,8.636
5.538288,-1.6645,4.3851,2.1608,5.164
5.542744,-4.0759,6.5037,0.9853,7.738
5.551467,3.7535,0.3207,9.5359,10.253
5.555142,8.3121,-3.2767,-0.3083,8.94
5.559618,6.651,0.6175,-7.0767,9.731
5.563747,4.0895,4.5435,-7.345,9.556
5.568781,2.0417,3.1658,-5.8759,6.98
5.576384,-8.3139,-0.385,-4.2757,9.357
5.580425,-8.0946,-7.2016,6.2121,12.489
5.585209,-3.1532,-2.6308,23.7159,24.069
5.588484,4.7956,-4.9345,16.474,17.853
5.59276,1.4976,1.3291,2.8839,3.511
5.601451,1.5491,-1.9386,-9.8127,10.122
5.605873,1.7841,-1.7528,-14.1103,14.33
5.610711,-2.369,1.5411,-13.1291,13.43
5.614337,-4.3977,3.6475,-8.6307,10.351
5.618377,0.502,0.5436,-8.68,8.711
5.622779,1.3232,-4.6708,1.4729,5.073
5.631239,1.9965,4.0544,28.1244,28.485
5.635414,3.018,-3.7341,16.2311,16.926
5.639951,-3.4125,-4.5971,9.789,11.34
5.643943,-4.4033,-1.3199,-1.5096,4.838
5.648101,-0.8981,0.1102,-11.2374,11.274
5.656931,-6.1847,5.4277,-11.1039,13.821
5.660623,-2.7901,-2.2173,-13.9117,14.361
5.664679,1.5675,2.8233,-5.442,6.328
5.66883,6.7706,0.6413,-0.1354,6.802
5.673541,3.9373,-0.7335,12.3599,12.993
5.677711,-1.2795,-4.0218,4.863,6.439
5.686403,6.2096,3.3,-3.073,7.674
5.690535,-7.7815,-0.3108,1.8819,8.012
