time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.888827,4.5235,-5.8469,7.7594,10.717
5.893657,0.725,1.247,-3.6451,3.92
5.897857,1.2265,1.8706,-9.6623,9.918
5.906469,-2.8236,-1.497,-12.7473,13.142
5.910648,-9.1242,3.7786,-22.0427,24.154
5.914938,-4.6874,-1.6119,2.5414,5.57
5.918995,1.1249,-2.7994,1.3025,3.286
5.92319,1.0203,-1.3415,3.9251,4.272
5.927217,3.0745,-1.2202,22.3654,22.609
5.935906,-2.757,1.2617,13.2921,13.633
5.940214,4.1701,-0.7251,-6.2972,7.587
5.94424,1.899,1.2286,-3.5979,4.25
5.951338,1.2275,0.4386,-7.7936,7.902
5.953013,1.3111,0.7051,-13.1888,13.273
5.960901,4.3784,3.3102,4.7529,7.261
5.968637,3.7879,-1.7849,6.2615,7.533
5.969287,1.1144,0.4649,0.9111,1.513
5.973738,1.4638,-2.3937,-0.1074,2.808
5.977808,0.6835,-1.0517,-0.203,1.271
5.986413,1.9652,-2.3161,-2.553,3.968
5.990271,-0.7994,-0.912,0.6142,1.359
5.994615,-7.8517,-1.9982,0.9796,8.161
5.999267,-8.036,-1.3794,2.539,8.54
6.003825,-0.8691,-0.1596,4.3498,4.439
6.007195,3.6052,-3.1298,0.4985,4.8
6.016075,2.2698,0.8358,-3.6763,4.401
6.020669,1.487,1.245,-9.1577,9.361
6.024324,0.1091,2.2879,-12.6161,12.822
6.02883,4.3684,0.0017,-8.3891,9.458
6.035095,-3.5324,0.6574,-8.6717,9.387
6.041381,0.003,-4.275,26.8008,27.14
6.045901,-1.8034,-2.9963,33.6283,33.81
6.052681,0.8381,-3.3421,5.6993,6.66
6.05422,2.2995,-3.2996,-5.5266,6.835
6.057979,1.6776,-1.0924,-8.1445,8.387
6.066333,-2.9355,-1.0871,-7.5538,8.177
6.070768,-6.7935,-4.4373,-3.922,9.012
6.075082,-7.4865,3.0713,-12.1768,14.62
6.078912,-0.2561,-1.4482,-8.194,8.325
6.083141,2.2194,1.0042,-3.2452,4.058
6.087361,6.3423,0.7183,11.5868,13.229
6.095907,3.7085,-0.3945,30.704,30.93
6.100107,2.3605,-4.2184,14.7919,15.562
6.104651,-0.0046,-2.0065,-2.9788,3.592
6.109645,-0.8355,-0.2167,-6.8116,6.866
6.113178,0.4247,-1.1579,-13.8989,13.954
6.121481,-7.1057,2.4674,-9.2229,11.901
6.126099,-5.0215,-3.2583,-0.9347,6.059
6.129109,1.5795,0.6607,1.4503,2.244
6.135399,-1.3227,1.8954,5.203,5.693
6.138297,2.5414,-1.1287,8.8387,9.266
6.142401,0.25,-1.3755,-12.4085,12.487
6.150758,-1.7257,1.2013,-3.4634,4.052
6.155024,-1.373,-0.3608,4.0022,4.247
6.158887,-4.3517,1.3181,4.9843,6.747
6.162943,-5.3075,-0.9662,5.7872,7.912
6.16777,2.8126,-0.4265,-3.6782,4.65
6.175838,3.4156,-2.8654,-12.4446,13.219
6.180267,1.4822,2.2857,-0.6626,2.804
6.184978,-3.1623,0.8165,-3.8018,5.012
6.188789,-8.4516,-0.5064,-9.0757,12.412
6.192887,-3.0683,-1.4671,-1.7364,3.819
6.201583,0.0579,-0.2163,-3.2896,3.297
6.205464,2.1692,3.0169,-17.0857,17.485
6.209382,0.4689,3.8939,8.8844,9.712
6.214031,5.3506,-1.8837,20.2942,21.072
6.218615,3.0911,-2.9083,-1.187,4.407
