time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.88798,-5.4679,-0.8556,4.324,7.023
4.892222,-15.948,-5.309,14.7338,22.352
4.896756,-23.9591,-5.074,1.2659,24.523
4.907522,-8.7061,2.1908,-25.5652,27.096
4.909888,3.9882,1.9789,-4.7984,6.546
4.91353,6.4354,-0.5446,-18.6469,19.734
4.917369,6.3455,2.0559,-7.5321,10.061
4.921692,10.7112,8.2672,8.531,15.995
4.930383,18.4758,7.8672,16.0577,25.712
4.934154,10.9965,-5.6242,8.4776,14.981
4.938156,-1.5774,-6.4778,1.9047,6.934
4.942656,-22.5047,-3.7468,7.4582,24.003
4.948006,-18.9591,-5.1504,11.8132,22.924
4.955336,-1.1917,-2.7603,-6.5749,7.23
4.959522,7.4538,-2.0284,-9.6878,12.391
4.963793,2.929,2.2039,-7.95,8.754
4.968034,4.3601,3.66,-7.5483,9.454
4.971781,8.3764,-2.12,0.3032,8.646
4.976273,5.6519,-3.1737,13.1131,14.628
4.984906,-4.659,7.1335,-3.2502,9.119
4.989113,4.1768,5.4925,11.3131,13.251
4.99337,7.4823,-2.6078,-6.0466,9.967
4.99757,6.5464,0.4291,-16.5747,17.826
5.002902,-0.5323,0.919,-8.5928,8.658
5.029525,-17.2414,-4.1009,4.3793,18.255
5.030508,-3.964,-0.2471,12.031,12.67
5.030692,-0.485,-4.5227,4.7454,6.573
5.030883,2.0765,-2.9692,10.6637,11.262
5.031047,6.6972,1.4368,11.5785,13.453
5.03535,5.3802,-0.3362,-4.7398,7.178
5.039817,-1.878,-0.5108,-28.6123,28.678
5.043727,-7.9745,4.0236,-6.2449,10.899
5.047994,-0.1234,4.517,9.2119,10.26
5.052146,6.9071,-1.0052,-8.4094,10.929
5.056409,6.3059,-1.2337,3.7983,7.464
5.064769,-17.549,-1.0854,31.0505,35.683
5.069467,-17.8857,-3.3344,6.573,19.345
5.073486,-2.4203,-1.6462,-2.2235,3.676
5.077802,1.413,-1.965,-3.9985,4.674
5.081829,-4.7037,4.0794,-26.0353,26.769
5.090905,2.2439,2.3287,-6.6103,7.359
5.096243,11.8869,4.7842,8.7162,15.497
5.098295,13.7317,1.3525,-16.2537,21.321
5.107346,13.8014,2.3583,4.0202,14.567
5.10789,4.8611,5.7925,0.0976,7.563
5.111293,-24.5898,-3.8078,8.6316,26.337
5.119527,-27.3161,-7.1744,32.9587,43.404
5.124243,3.4426,-1.1952,8.2026,8.976
5.127951,4.8867,0.9048,-10.3334,11.466
5.13194,2.2278,-1.3975,-15.381,15.604
5.136389,5.7473,-0.2184,-5.445,7.92
5.145346,7.3898,1.2937,0.3659,7.511
5.149214,6.5022,1.3841,-9.029,11.212
5.153427,6.8286,-0.6081,-14.5982,16.128
5.157539,-6.3279,-2.0815,12.3754,14.054
5.161787,-16.376,-2.8587,21.2292,26.963
5.169988,-2.321,6.7001,-1.744,7.302
5.17393,8.5177,-0.2899,16.3545,18.442
5.178271,8.1055,-3.208,-2.072,8.96
5.182808,6.1918,0.2456,-12.499,13.951
5.187499,3.4162,2.2404,-5.9196,7.192
5.191291,1.3577,6.1966,3.3037,7.152
5.199832,-6.869,4.789,-28.1333,29.353
5.208993,-8.0168,0.3473,9.2892,12.275
5.209436,1.7501,-2.5577,-7.2934,7.925
5.21206,9.1647,-0.2244,0.2616,9.171
5.216634,-2.0736,-1.9912,11.238,11.6
5.224695,-14.6095,-6.8757,14.222,21.517
5.229215,3.4623,0.8435,-1.2296,3.77
5.233535,3.0914,-0.4987,5.1386,6.017
5.237499,2.1083,0.0802,-0.9225,2.303
5.241911,-3.3468,2.963,-5.0379,6.735
5.250164,-0.2372,5.195,4.1657,6.663
5.25445,10.764,-2.7987,-0.3667,11.128
5.258467,9.0599,-3.4042,2.8081,10.077
5.262954,-10.4373,0.2262,-6.4699,12.282
5.267248,-12.4203,-3.0721,7.0727,14.619
5.271615,2.2333,0.1968,-4.9157,5.403
5.279828,6.2301,3.828,-14.1584,15.935
5.284005,6.1672,0.6848,-4.4315,7.625
