time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.854192,4.8344,-0.2176,15.7021,16.431
5.862539,0.1803,3.9446,-3.6972,5.409
5.866965,-5.4308,0.127,-9.2806,10.754
5.871038,-4.491,0.6655,-3.6476,5.824
5.875225,3.3816,0.8003,-3.1728,4.706
5.87898,4.9606,0.8445,-4.9182,7.036
5.887839,6.4449,-1.6022,-1.1065,6.733
5.892096,5.5568,-4.1066,1.4026,7.051
5.896426,2.8197,-0.0029,4.6803,5.464
5.900536,-4.6278,0.3525,-3.9314,6.083
5.90466,-4.1824,-2.8725,-1.3598,5.253
5.912983,4.4525,-3.019,0.4947,5.402
5.917343,-4.8776,0.3935,4.6504,6.751
5.923201,-7.9349,-2.1118,2.9734,8.733
5.925629,-5.483,-2.8332,7.3481,9.596
5.93331,2.5562,-1.0928,-8.6079,9.046
5.93425,1.2628,-1.2802,-8.1505,8.347
5.942736,-1.5134,-1.9064,-2.5234,3.506
5.946629,-5.2772,-1.8148,-2.0124,5.932
5.951059,-0.292,-1.7921,-2.0508,2.739
5.955421,3.2461,-0.3752,-3.1207,4.519
5.959392,0.9159,-1.4352,-10.3493,10.488
5.967957,-7.771,-1.1583,-2.2277,8.167
5.972022,0.0248,0.1042,1.7271,1.73
5.976428,4.6182,0.4115,-6.6639,8.118
5.981121,0.7371,4.3704,-23.6115,24.024
5.984817,-0.7189,3.0268,0.5186,3.154
5.993281,1.6386,0.2444,44.853,44.884
5.997829,-0.8598,5.2927,24.2528,24.838
6.001078,8.1474,1.9447,-3.9629,9.266
6.005516,5.4118,0.2941,-2.249,5.868
6.010153,-0.2958,6.6213,-18.6338,19.777
6.014921,0.9141,5.5928,-10.3394,11.791
6.023802,-2.8743,-3.4926,1.6549,4.816
6.026989,-6.3829,-3.7438,-4.3641,8.591
6.031885,-2.1644,-4.8607,3.2635,6.242
6.035278,5.1913,-3.3286,4.3252,7.532
6.039345,3.825,3.1652,8.8461,10.144
6.048023,8.843,1.3793,20.741,22.59
6.052093,2.2106,8.3704,-9.8547,13.117
6.056502,2.2767,6.518,-7.8956,10.488
6.06063,2.4842,1.1302,-9.8734,10.244
6.064975,0.1976,-0.0608,-11.4857,11.488
6.069108,-18.3643,-7.073,20.393,28.34
6.077618,-8.7228,-2.3775,9.5845,13.176
6.08145,-2.8982,0.8943,3.2465,4.443
6.085709,-0.7716,-0.6721,-11.4672,11.513
6.090579,6.5717,-0.784,-9.3038,11.418
6.094794,11.112,-1.806,-3.6856,11.846
6.103185,7.745,4.4182,5.2593,10.352
6.107565,-0.7937,-6.213,10.0695,11.859
6.111812,-3.3239,-2.0814,11.405,12.06
6.11646,-6.1882,-3.7536,5.6042,9.154
6.12017,-9.4163,-2.8782,10.3843,14.31
6.128412,1.7634,-1.2506,-1.4229,2.588
6.132185,3.7742,-0.7751,-10.6984,11.371
6.136591,3.6451,1.1123,-10.9617,11.605
6.140836,-1.7191,4.6817,-17.5888,18.282
6.145008,2.2556,0.2634,-5.9111,6.332
6.149343,2.0031,3.0063,1.4365,3.888
6.157726,8.581,3.4602,9.4676,13.238
6.161383,3.4003,-2.9838,8.6076,9.724
6.165665,-2.6632,-0.379,19.3357,19.522
6.171035,-5.1182,-1.7877,15.057,16.003
6.174622,-1.6875,0.5968,7.876,8.077
6.183247,0.333,2.2825,-15.3065,15.479
6.188492,2.5855,-0.9239,-16.4071,16.635
6.19198,4.5257,2.619,-8.4648,9.95
6.19656,7.5061,5.9056,-4.5222,10.567
6.200345,4.1361,2.4832,-2.2839,5.338
